コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
4382	HEROZ	技術	Software—Application	28564000	0.3	3.3	"-0.58
-1
-1
-1
-0.58"	-0.58	-0.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6574	コンヴァノ	消費者循環	個人サービス	12085300	2.8	3.9	"-0.93
-1
-1
-1
5.52"	-0.93	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6575	ヒューマン・アソシエイツ・ホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4381	ビープラッツ	技術	Software—Application	17771600	0.2	2.6	"-1
-1
-1
-1
0.75"	-0.07	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9272	ブティックス	消費者循環	インターネット小売	35602400	2.0	4.5	"4.07
-1
-1
-1
4.52"	2.68	4.07	4.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7320	日本リビング保証	技術	Software—Application	3642000	5.5	6.0	"1.78
2.76
-1
-1
2.87"	-0.73	1.78	2.45	2.76	2.87	-1.0	-1.0	-1.0	-1.0
9271	和心	消費者循環	衣料品小売	4011600	0.5	6.1	"-0.74
-0.47
-1
-1
-0.46"	-0.74	-0.74	-0.74	-0.47	-0.46	-1.0	-1.0	-1.0	-1.0
3490	アズ企画設計	不動産	不動産サービス	3078100	2.0	4.3	"-0.75
-1
-1
-1
-0.74"	-0.75	-0.75	-0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6573	アジャイルメディア・ネットワーク	通信サービス	広告代理店	59966100	0.3	5.6	"-0.88
-0.87
-1
-1
-0.87"	-0.88	-0.88	-0.88	-0.87	-1.0	-1.0	-1.0	-1.0	-1.0
6572	RPAホールディングス	技術	情報技術サービス	84082000	0.2	2.9	"-1
-1
-1
-1
0.77"	0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6571	"キュービーネット
ホールディングス"	消費者循環	個人サービス	16121900	0.6	1.6	"-1
-1
-1
-1
0.94"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9450	ファイバーゲート	通信サービス	電気通信サービス	85523200	1.6	4.8	"0.99
-1
-1
-1
2.72"	0.87	0.99	2.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9270	SOU	消費者循環	専門小売	55118400	0.4	3.0	"-1
-1
-1
-1
2.7"	0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3447	信和	産業	金属製造	11533000	0.9	1.2	"-1
-1
-1
-1
1.04"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6570	共和コーポレーション	消費者循環	レジャー	6575400	2.0	2.1	"-1
-1
-1
-1
-0.63"	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3489	フェイスネットワーク	不動産	不動産サービス	21867000	5.1	6.0	"-0.78
5.1
-1
-1
5.56"	-0.78	-0.78	4.45	5.1	5.56	-1.0	-1.0	-1.0	-1.0
6569	日総工産			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6568	神戸天然物化学	基礎材料	化学製品	42307800	0.8	3.4	"-0.74
-1
-1
-1
-0.72"	-0.78	-0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6567	SERIOホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3446	ジェイテックコーポレーション	ヘルスケア	医療機器・用品	19507400	0.5	4.3	"-0.82
-1
-1
-1
-0.82"	-0.82	-0.82	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4380	Mマート	消費者防衛	食料品店	18062200	2.1	5.9	"-0.83
-0.83
-1
-1
-0.83"	-0.83	-0.83	-0.83	-0.83	-1.0	-1.0	-1.0	-1.0	-1.0
3488	ザイマックス・リート投資法人	不動産	REIT—Diversified	261867	1.3	1.5	"-1
-1
-1
-1
4.53"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6234	世紀			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3487	CREロジスティクスファンド投資法人	不動産	REIT—Diversified	206600	1.7	2.7	"-1
-1
-1
-1
3.02"	2.27	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7080	スポーツフィールド	産業	人材派遣・雇用サービス	21352800	2.3	4.2	"-1.0
-1
-1
-1
-0.99"	-1.0	-1.0	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7079	WDBココ	ヘルスケア	健康情報サービス	3711900	2.0	4.1	"1.65
-1
-1
-1
1.66"	0.5	1.65	1.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4488	AI inside	技術	Software—Infrastructure	5845200	0.3	7.8	"0.45
0.79
0.85
-1
0.85"	0.25	0.45	0.63	0.79	0.85	0.85	-1.0	-1.0	-1.0
6557	global bridgeHOLDINGS	ヘルスケア	医療施設	0	6.0	8.3	"2.15
2.15
2.15
-1
2.16"	2.15	2.15	2.15	2.15	2.15	2.15	2.16	-1.0	-1.0
7686	カクヤス	消費者防衛	食品流通	41921700	2.1	4.3	"1.51
-1
-1
-1
3.5"	-0.25	1.51	3.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4487	スペースマーケット	不動産	不動産サービス	64968800	0.7	3.7	"-0.29
-1
-1
-1
-0.28"	-0.29	-0.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4881	ファンペップ	ヘルスケア	バイオテクノロジー	31879200	0.5	3.1	"-0.99
-1
-1
-1
-0.99"	-0.99	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7078	INCLUSIVE	通信サービス	広告代理店	8650500	1.7	16.5	"-0.25
0.95
1.03
1.62
1.63"	-0.25	-0.25	-0.25	0.95	0.96	1.03	1.05	1.1	1.62
2980	SREホールディングス	不動産	不動産サービス	8739200	2.4	7.3	"0.77
1.26
1.68
-1
1.68"	0.39	0.77	1.07	1.26	1.48	1.68	-1.0	-1.0	-1.0
2981	ランディックス	不動産	Real Estate—Development	6551400	1.9	3.5	"-0.26
-1
-1
-1
3.25"	-0.26	-0.26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4485	JTOWER	通信サービス	電気通信サービス	77997000	1.4	4.9	"0.86
-1
-1
-1
1.88"	0.5	0.86	1.03	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4486	ユナイトアンドグロウ	技術	情報技術サービス	12547000	2.4	5.0	"-0.28
0.55
-1
-1
0.55"	-0.28	-0.28	-0.28	0.55	-1.0	-1.0	-1.0	-1.0	-1.0
7685	BuySellTechnologies	消費者循環	インターネット小売	20364600	6.5	9.9	"0.44
1.12
2.29
-1
2.44"	-0.3	0.44	0.69	1.12	1.18	2.29	2.36	2.43	-1.0
4478	フリー	技術	Software—Application	67459900	1.0	4.9	"0.79
-1
-1
-1
1.17"	0.45	0.79	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4482	ウィルズ	通信サービス	インターネットコンテンツ・情報	37434000	1.1	3.5	"0.82
-1
-1
-1
0.86"	-0.28	0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4481	ベース	技術	Software—Application	20989200	3.3	6.3	"0.51
2.95
-1
-1
3.11"	0.18	0.51	2.59	2.95	3.05	-1.0	-1.0	-1.0	-1.0
4483	JMDC	ヘルスケア	健康情報サービス	44599400	2.5	5.7	"0.54
1.58
-1
-1
1.67"	0.15	0.54	1.41	1.58	-1.0	-1.0	-1.0	-1.0	-1.0
4484	ランサーズ	技術	Software—Application	48589400	0.6	3.7	"0.41
-1
-1
-1
0.45"	-0.26	0.41	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4480	メドレー	ヘルスケア	健康情報サービス	51617100	3.6	5.9	"0.45
0.82
-1
-1
0.85"	0.3	0.45	0.72	0.82	-1.0	-1.0	-1.0	-1.0	-1.0
4479	マクアケ	金融サービス	資産運用	84704900	0.2	4.6	"0.33
-1
-1
-1
0.62"	0.2	0.33	0.42	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3449	テクノフレックス	産業	金属製造	22047000	1.8	2.3	"-1
-1
-1
-1
0.3"	-0.25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7077	ALiNKインターネット	通信サービス	インターネットコンテンツ・情報	9348700	0.7	3.2	"-0.31
-1
-1
-1
-0.3"	-0.31	-0.31	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2979	SOSiLA物流リート投資法人	不動産	REIT—Industrial	475101	1.4	2.4	"-1
-1
-1
-1
1.47"	1.28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7076	名南M&A			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7074	トゥエンティーフォーセブン	消費者循環	個人サービス	19968600	0.4	9.4	"-0.33
-0.33
-0.32
-1
-0.29"	-0.33	-0.33	-0.33	-0.33	-0.33	-0.32	-0.31	-0.29	-1.0
7683	ダブルエー	消費者循環	衣料品小売	8487200	3.6	4.2	"3.31
-1
-1
-1
4.59"	-0.36	3.31	4.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4251	恵和	技術	電子部品	91770400	2.6	8.2	"0.18
1.78
2.03
-1
2.04"	0.13	0.18	1.61	1.78	1.81	2.03	2.03	-1.0	-1.0
7073	ジェイック	消費者防衛	教育・訓練サービス	5878200	0.8	4.2	"-0.98
-1
-1
-1
-0.98"	-0.98	-0.98	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4880	セルソース	ヘルスケア	バイオテクノロジー	153810000	1.5	10.1	"0.7
0.96
1.63
2.12
2.12"	0.64	0.7	0.88	0.96	1.46	1.63	1.88	1.88	2.12
4477	BASE	技術	Software—Application	152585500	1.7	18.4	"0.18
0.25
0.32
0.42
0.56"	-0.3	0.18	0.18	0.25	0.3	0.32	0.38	0.42	0.42
7072	インティメート・マージャー	技術	情報技術サービス	3642200	0.6	3.1	"1.61
-1
-1
-1
1.61"	-0.4	1.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4691	ワシントンホテル	消費者循環	宿泊施設	13673000	1.5	3.0	"-0.79
-1
-1
-1
-0.79"	-0.79	-0.79	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7682	浜木綿	消費者循環	レストラン	7993200	5.9	7.4	"2.04
3.32
4.03
-1
4.14"	-0.42	2.04	3.05	3.32	4.02	4.03	-1.0	-1.0	-1.0
7071	アンビスホールディングス	ヘルスケア	医療施設	52896000	1.9	7.3	"1.32
2.1
3.34
-1
3.35"	0.35	1.32	1.94	2.1	3.09	3.34	-1.0	-1.0	-1.0
4476	AI CROSS	技術	Software—Application	60135300	1.8	2.7	"-1
-1
-1
-1
-0.3"	-0.46	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4475	HENNGE	技術	Software—Infrastructure	31327200	2.1	7.4	"0.61
0.93
1.23
-1
1.23"	0.3	0.61	0.81	0.93	0.94	1.23	-1.0	-1.0	-1.0
7681	レオクラン	ヘルスケア	医療流通	35120100	2.7	4.6	"-0.47
-1
-1
-1
-0.45"	-0.47	-0.47	-0.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4450	パワーソリューションズ	技術	情報技術サービス	10032600	1.4	2.8	"-1
-1
-1
-1
-0.5"	-0.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6597	HPCシステムズ	技術	コンピュータハードウェア	13506600	0.9	3.9	"1.19
-1
-1
-1
1.22"	-0.2	1.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4448	Chatwork	技術	Software—Application	19372100	1.1	3.7	"0.56
-1
-1
-1
0.6"	-0.48	0.56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4449	ギフティ	消費者循環	インターネット小売	29560200	1.3	4.7	"0.48
-1
-1
-1
0.91"	-0.51	0.48	0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7069	サイバー・バズ	通信サービス	広告代理店	15157700	0.3	2.9	"-1
-1
-1
-1
-0.2"	-0.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7800	アミファ	消費者循環	包装および容器	30427400	1.4	3.8	"-0.47
-1
-1
-1
-0.45"	-0.48	-0.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4447	ピー・ビーシステムズ	技術	Software—Application	27995600	0.9	2.0	"-1
-1
-1
-1
-0.81"	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4599	ステムリム	ヘルスケア	バイオテクノロジー	24848100	1.2	4.9	"-0.62
-1
-1
-1
3.06"	-0.62	-0.62	0.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2978	ツクルバ	不動産	不動産サービス	16392000	1.6	4.6	"-0.68
-1
-1
-1
-0.61"	-0.68	-0.68	-0.68	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7803	ブシロード	通信サービス	電子ゲーム・マルチメディア	306454000	1.0	2.9	"-1
-1
-1
-1
1.67"	-0.57	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7804	ビーアンドピー	通信サービス	広告代理店	3515600	2.5	3.3	"-0.65
-1
-1
-1
-0.65"	-0.65	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4446	Link-U	技術	Software—Application	16283100	0.4	2.4	"-1
-1
-1
-1
0.72"	0.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7068	フィードフォース	通信サービス	広告代理店	61114400	1.7	6.5	"-0.73
0.38
-1
-1
0.42"	-0.74	-0.73	0.34	0.38	0.4	-1.0	-1.0	-1.0	-1.0
4445	リビン・テクノロジーズ	不動産	不動産サービス	4179500	1.6	7.8	"-0.76
-0.76
-0.76
-1
-0.76"	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-1.0	-1.0	-1.0
7678	あさくま	消費者循環	レストラン	3467500	3.2	3.4	"4.21
-1
-1
-1
4.28"	3.78	4.21	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4931	新日本製薬	消費者循環	専門小売	26693900	2.4	4.2	"0.44
-1
-1
-1
0.68"	-0.71	0.44	0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7677	ヤシマキザイ	産業	鉄道	8843800	1.7	2.4	"-1
-1
-1
-1
2.25"	2.25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4444	インフォネット	技術	情報技術サービス	6175800	1.5	6.8	"-0.73
-0.73
-1
-1
-0.73"	-0.73	-0.73	-0.73	-0.73	-0.73	-1.0	-1.0	-1.0	-1.0
7067	ブランディングテクノロジー	通信サービス	広告代理店	3800400	1.1	4.7	"-0.77
-1
-1
-1
-0.77"	-0.77	-0.77	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7066	ピアズ	産業	コングロマリット	25015600	3.6	6.9	"-0.74
-0.74
-1
-1
3.95"	-0.74	-0.74	-0.74	-0.74	-0.74	-1.0	-1.0	-1.0	-1.0
4443	Sansan	技術	Software—Application	88698000	2.2	3.9	"1.85
-1
-1
-1
2.07"	0.98	1.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2976	日本グランデ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7065	ユーピーアール	産業	レンタルおよびリースサービス	45445500	1.2	6.8	"0.39
0.58
-1
-1
1.07"	0.33	0.39	0.53	0.58	1.04	-1.0	-1.0	-1.0	-1.0
2974	大英産業			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4442	バルテス	技術	情報技術サービス	90542400	2.0	5.2	"0.45
3.28
-1
-1
3.29"	-0.8	0.45	0.56	3.28	-1.0	-1.0	-1.0	-1.0	-1.0
4441	トビラシステムズ	技術	通信機器	38900700	0.8	3.6	"-0.82
-1
-1
-1
-0.77"	-0.88	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7676	グッドスピード			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7064	ハウテレビジョン	産業	人材派遣・雇用サービス	4981500	2.8	5.6	"-0.9
-0.81
-1
-1
2.58"	-0.9	-0.9	-0.82	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0
4440	ヴィッツ	技術	Software—Application	11129400	0.9	5.0	"-0.93
0.45
-1
-1
0.45"	-0.93	-0.93	0.45	0.45	-1.0	-1.0	-1.0	-1.0	-1.0
4439	東名	産業	コングロマリット	11281800	6.4	6.4	"2.92
4.6
-1
-1
4.68"	-0.19	2.92	3.27	4.6	4.65	-1.0	-1.0	-1.0	-1.0
4438	Welby	ヘルスケア	健康情報サービス	5068400	0.4	5.7	"-0.95
-0.95
-1
-1
-0.76"	-0.95	-0.95	-0.95	-0.95	-1.0	-1.0	-1.0	-1.0	-1.0
7063	エードット	通信サービス	広告代理店	15430400	0.4	2.7	"-1
-1
-1
-1
0.5"	0.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7674	NATTY SWANKY	消費者循環	レストラン	2646600	1.8	2.7	"-1
-1
-1
-1
-0.47"	-0.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7062	フレアス	消費者循環	個人サービス	3299400	2.2	6.7	"-0.99
-0.99
-1
-1
-0.99"	-0.99	-0.99	-0.99	-0.99	-0.99	-1.0	-1.0	-1.0	-1.0
7061	日本ホスピスホールディングス	ヘルスケア	医療施設	44545100	1.2	3.0	"3.07
-1
-1
-1
3.07"	-0.87	3.07	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4437	gooddaysホールディングス	不動産	不動産サービス	8169200	1.5	2.9	"-1
-1
-1
-1
-0.97"	-0.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7060	ギークス	技術	情報技術サービス	46189400	0.5	3.0	"-1
-1
-1
-1
-0.95"	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7059	コプロ・ホールディングス	産業	人材派遣・雇用サービス	23958400	5.3	5.5	"3.23
3.92
-1
-1
3.99"	-0.27	3.23	3.67	3.92	-1.0	-1.0	-1.0	-1.0	-1.0
4436	ミンカブ・ジ・インフォノイド	通信サービス	インターネットコンテンツ・情報	18454000	1.2	6.8	"0.39
0.8
-1
-1
0.92"	0.17	0.39	0.57	0.8	0.9	-1.0	-1.0	-1.0	-1.0
1451	KHC	不動産	Real Estate—Development	3505300	2.4	2.4	"-1
-1
-1
-1
4.55"	4.46	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7058	共栄セキュリティーサービス	産業	セキュリティおよび保護サービス	4020700	1.4	3.2	"-0.18
-1
-1
-1
-0.18"	-0.72	-0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4435	カオナビ	技術	Software—Infrastructure	39779200	1.0	4.1	"1.43
-1
-1
-1
1.58"	0.17	1.43	1.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7057	エヌ・シー・エヌ	産業	工学・建設	11754500	1.7	2.8	"-1
-1
-1
-1
1.03"	-0.79	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4434	サーバーワークス	技術	Software—Infrastructure	13831600	0.9	4.2	"0.54
-1
-1
-1
0.77"	0.35	0.54	0.59	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4432	ウイングアーク1st	技術	Software—Application	32556700	2.9	3.0	"2.66
-1
-1
-1
2.66"	-0.92	2.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2972	サンケイリアルエステート投資法人	不動産	REIT—Office	187887	0.9	1.5	"-1
-1
-1
-1
2.32"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7673	ダイコー通産	技術	通信機器	7034600	1.6	2.4	"-1
-1
-1
-1
0.74"	0.72	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1887	日本国土開発	産業	工学・建設	92753700	1.1	1.7	"-1
-1
-1
-1
-0.31"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4431	スマレジ	技術	Software—Application	54748200	2.7	3.7	"1.65
-1
-1
-1
1.78"	1.0	1.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7050	フロンティアインターナショナル	通信サービス	広告代理店	10018900	0.8	2.7	"-1
-1
-1
-1
2.49"	2.41	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4430	東海ソフト	技術	Software—Infrastructure	10669600	1.6	2.3	"-1
-1
-1
-1
0.38"	0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4429	リックソフト	技術	Software—Application	20035600	0.3	2.4	"-1
-1
-1
-1
-0.35"	-0.49	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7049	識学	産業	専門ビジネスサービス	40518900	0.5	2.5	"-1
-1
-1
-1
1.0"	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2971	エスコンジャパンリート投資法人	不動産	REIT—Retail	93743	1.4	1.8	"-1
-1
-1
-1
2.46"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9286	エネクス・インフラ投資法人	Unknown	Unknown	50425	0.7	1.1	"-1
-1
-1
-1
0.68"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7360	オンデック	金融サービス	資本市場	9668100	0.7	4.7	"-0.99
-1
-1
-1
-0.98"	-0.99	-0.99	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4884	クリングルファーマ	ヘルスケア	バイオテクノロジー	12448300	1.5	2.3	"-1
-1
-1
-1
-0.93"	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4881	ファンペップ	ヘルスケア	バイオテクノロジー	31879200	0.5	3.1	"-0.99
-1
-1
-1
-0.99"	-0.99	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6230	SANEI	産業	Building Products & Equipment	9735200	1.4	2.0	"-1
-1
-1
-1
3.57"	3.57	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4172	東和ハイシステム	ヘルスケア	健康情報サービス	3891900	0.8	1.8	"-1
-1
-1
-1
-0.94"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7359	東京通信	通信サービス	広告代理店	24461400	0.6	3.9	"1.2
-1
-1
-1
1.21"	-1.0	1.2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4171	グローバルインフォメーション	産業	専門ビジネスサービス	7559500	1.0	2.2	"-1
-1
-1
-1
-0.65"	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7695	交換できるくん	消費者循環	インターネット小売	6874200	1.0	2.9	"-1
-1
-1
-1
0.31"	0.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4169	ENECHANGE	技術	Software—Application	172368800	0.5	6.4	"0.77
0.9
-1
-1
0.9"	0.03	0.77	0.82	0.9	0.9	-1.0	-1.0	-1.0	-1.0
4170	Kaizen Platform	通信サービス	広告代理店	117112200	0.3	4.5	"-0.99
-1
-1
-1
-0.67"	-0.99	-0.99	-0.7	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7342	ウェルスナビ	金融サービス	資産運用	160251100	0.5	2.4	"-1
-1
-1
-1
0.3"	0.28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4168	ヤプリ	技術	Software—Application	34674300	0.3	2.4	"-1
-1
-1
-1
-0.57"	-0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7358	ポピンズホールディングス	消費者循環	個人サービス	10419300	0.5	2.1	"-1
-1
-1
-1
0.37"	0.37	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7694	いつも	産業	専門ビジネスサービス	29200500	0.3	4.2	"-0.99
-1
-1
-1
-0.96"	-1.0	-0.99	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7031	インバウンドテック	産業	専門ビジネスサービス	8564100	1.0	2.7	"-1
-1
-1
-1
-0.75"	-0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4167	ココペリ	技術	Software—Application	41088700	0.2	4.3	"-0.98
-1
-1
-1
-0.96"	-1.0	-0.98	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4166	かっこ	技術	Software—Application	12314200	0.4	3.5	"-0.97
-1
-1
-1
-0.97"	-0.97	-0.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6229	オーケーエム	産業	特殊産業機械	52768500	1.2	2.4	"-1
-1
-1
-1
-0.57"	-0.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4935	リベルタ	消費者防衛	家庭用品・個人用品	18563600	3.6	4.0	"2.62
-1
-1
-1
2.62"	-0.97	2.62	2.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4020	ビートレンド	技術	Software—Application	3573600	0.6	3.5	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4165	プレイド	技術	Software—Application	73602700	0.7	2.5	"-1
-1
-1
-1
-0.66"	-0.91	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7944	ローランド	消費者循環	レジャー	169100	3.3	5.3	"19.08
19.42
-1
-1
19.47"	3.81	19.08	19.35	19.42	-1.0	-1.0	-1.0	-1.0	-1.0
6612	バルミューダ	消費者循環	家具、備品、家電	85182100	0.3	2.7	"-1
-1
-1
-1
0.11"	0.09	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7092	Fast FitnessJapan	消費者循環	レジャー	40264692	0.6	2.4	"-1
-1
-1
-1
0.44"	0.42	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4019	スタメン	技術	Software—Application	40558200	1.1	2.6	"-1
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9145	ビーイングホールディングス	産業	統合貨物・物流	41674900	1.9	2.7	"-1
-1
-1
-1
3.07"	2.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4494	バリオセキュア	技術	Software—Infrastructure	5057600	0.5	1.5	"-1
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4017	クリーマ	消費者循環	インターネット小売	12549300	0.2	3.6	"-1.0
-1
-1
-1
-0.87"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
