コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
3987	エコモット	札証アンビシャス	情報・通信業	B	2017/06/21	2500	2730	4000	4195	2470	2730	入沢 拓也 （上場時37歳5カ月）／1980年生	37	2007	58	9	53500000	622000	186000	6.5	80.6	12.9	事業拡大のための採用費・人件費、長期借入金の返済	1555000000	60.3	50.9	9.4	0	0	1.2	26.0	3.1	"入沢 拓也	代表取締役	242000	34.4
北海道しんきん地域活性投組	ベンチャーキャピタル（ファンド）	175000	24.9
しなねん商事(株)	役員らが議決権の過半数を所有する会社	116000	16.5
松永 崇	取締役	52000	7.4
(株)テラスカイ	資本業務提携先	22000	3.1
(株)北洋銀行	特別利害関係者など	22000	3.1
北海道ﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	7400	1.1
花田 浩二	取締役	6000	0.8
工藤 貴史	取締役	5600	0.8
五十嵐 誠	取締役	3000	0.4
加藤 一裕	監査役	3000	0.4
蜂谷 洋祐	従業員	3000	0.4
月永 武寿	従業員	3000	0.4
毛利 博樹	従業員	3000	0.4"
6549	ディーエムソリューションズ	JASDAQスタンダード	サービス業	B	2017/06/20	2170	2500	7000	7100	2300	2500	花矢 卓司 （上場時43歳9カ月）／1973年生	44	2004	170	10	73485000	1202000	226000	44.2	42.9	12.8	物流拠点への投資資金	2608340000	82.7	73.7	9.0	0	0	1.1	0	0	"花矢 卓司	代表取締役社長	471000	36.8
福村 寛敏	取締役副社長	341000	26.7
松本 和久	元役員	160000	12.5
ｱｾｯﾄｲﾝｸﾘｰｽﾞ(株)	役員らが議決権の過半数を所有する会社	130000	10.2
社員持ち株会	特別利害関係者など	35000	2.7
小林 剛司	取締役	35000	2.7
勝山 純一	取締役	35000	2.7
在川 浩太	取締役	35000	2.7
尾梶 敬祐	従業員	14000	1.1
吉田 慎一朗	従業員、執行役員	11000	0.9"
3986	ビーブレイクシステムズ	マザーズ	情報・通信業	B	2017/06/15	1380	1670	6500	7700	1550	1670	白岩 次郎 （上場時44歳4カ月）／1973年生	44	2002	126	13	60000000	1352000	343200	72.8	18.1	9.1	研究開発と製品製造のための人件費とその付随費用、広告宣伝、採用・教育	1865760000	78.8	46.3	32.5	0	0	2.5	0	0	"白岩 次郎	代表取締役社長	622000	46.3
上川 伸彦	取締役	158400	11.8
高橋 明	取締役	128400	9.6
鹿取 裕樹	取締役	118400	8.8
(株)ﾋﾞｰﾌﾞﾚｲｸｼｽﾃﾑｽﾞ	自己株式	86000	6.4
横井 朗	特別利害関係者など	40000	3.0
塩川 靖幸	従業員	33440	2.5
熊田 圭一郎	取締役	30680	2.3
吉田 周作	特別利害関係者など	20000	1.5
菅谷 順子	監査役	15600	1.2
関和 宏昭	特別利害関係者など	10000	0.7
伊藤 修久	監査役	10000	0.7"
3565	アセンテック	マザーズ	卸売業	B	2017/04/25	1720	2000	5000	5950	1840	2000	佐藤 直浩 （上場時58歳9カ月）／1958年生	59	2009	60	6	71205000	1519000	451000	26.6	64.3	9.1	研究開発や本社移転、マーケティング、顧客用貸出機の購入、サーバールームの設備投資	2612680000	25.3	24.2	1.1	0	0	0.3	17.0	2.5	"永森 信一	特別利害関係者など	766500	50.0
安田企業投資4号	ベンチャーキャピタル（ファンド）	260000	17.0
佐藤 直浩	代表取締役社長	245000	16.0
松浦 崇	取締役副社長	125000	8.2
(株)ネットワールド	資本業務提携先	37500	2.5
大嶺 義正	監査役	5000	0.3
萬歳 浩一郎	取締役	7500	0.5
C&#233;lio Rossy	従業員、執行役員	5000	0.3
佐藤 正信	従業員、執行役員	5000	0.3
坂口 宣聡	従業員	5000	0.3"
6548	旅工房	マザーズ	サービス業	B	2017/04/18	1180	1370	3500	3750	1220	1370	高山 泰仁 （上場時47歳5カ月）／1969年生	48	1994	300	24	90000000	2250000	644000	69.9	17.1	13.0	システム開発費や採用研修費・人件費など	2655000000	80.4	74.1	6.3	0	0	6.1	0	0	"高山 泰仁	代表取締役会長兼社長	1403600	74.1
坂井 直樹	特別利害関係者など	100000	5.3
野口 孝寿	従業員	73800	3.9
葛野 悦子	取締役	26000	1.4
戸田 輝	取締役	26000	1.4
前沢 弘基	従業員、執行役員	23000	1.2
多田 清花	従業員、執行役員	22000	1.2
舩渡川 崇	従業員	20500	1.1
太田 耕一郎	従業員	20100	1.1
川尻 郁夫	特別利害関係者など	20000	1.1
前田 宣彦	取締役	20000	1.1"
3564	LIXILビバ	東証1部	小売業	A	2017/04/12	2120	2050	2000	1947	1950	2200	渡辺 修  （上場時62歳6カ月）／1954年生	63	1993	1393	1	20000000000	44720000	21910000	21.5	68.0	10.4	店舗新設や既存店改装	94806400000	100.0	0	0	0	100.0	0	0	0	"(株)LIXILｸﾞﾙｰﾌﾟ	親会社	40000000	100.0"
7940	ウェーブロックホールディングス	東証2部	化学	B	2017/04/10	840	750	750	721	720	750	木根渕 純 （上場時57歳9カ月）／1959年生	58	1964	37	10	2185040000	11120538	6046500	0.0	87.1	12.9	-	9341251920	8.7	4.2	4.5	0	0	0	49.2	20.1	"ｴﾑｼｰﾋﾟｰｽﾘｰ投資事業組合	ベンチャーキャピタル（ファンド）	6046531	49.2
(株)ｻﾝｹﾞﾂ	資本業務提携先	2470000	20.1
ｳｪｰﾌﾞﾛｯｸﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	自己株式	1376673	11.2
ENTIRE HOLDING GROUP LTD.	特別利害関係者など	876027	7.1
木根渕 純	代表取締役執行役員社長	513307	4.2
福田 晃	取締役執行役員常務	250000	2.0
青木 隆志	取締役	145000	1.2
石原 智憲	取締役執行役員	110000	0.9
王 志鴻	取締役	50000	0.4
外山 達志	子会社の役員	41000	0.3"
3985	テモナ	マザーズ	情報・通信業	B	2017/04/06	2400	2550	8000	8050	2400	2550	佐川 隼人 （上場時37歳2カ月）／1980年生	37	2008	41	8	20500000	1275000	332100	72.3	14.7	13.0	システム投資や本社移転の設備投資、借入金の返済、新規サービスの開発費、採用活動費・人件費増加分など	3060000000	91.7	85.4	6.3	0	0	2.0	0.8	0	"(株)gatz	役員らが議決権の過半数を所有する会社	520000	44.5
佐川 隼人	代表取締役社長	474000	40.5
中野 賀通	取締役CTO	40000	3.4
鈴木 隆廉	取締役CFO	20000	1.7
(株)ﾌｧｲﾝﾄﾞｽﾀｰ	特別利害関係者など	15000	1.3
宮崎 善輝	取締役COO	14600	1.2
NOS Ventures, LLC	ベンチャーキャピタル（ファンド）	9100	0.8
(株)ｺﾊﾞ	役員らが議決権の過半数を所有する会社	5000	0.4
渡辺 一正	特別利害関係者など	5000	0.4
金木 友宏	従業員	5000	0.4
西山 光彦	従業員	5000	0.4
梅原 翔吾	従業員	5000	0.4
高橋 和樹	従業員	5000	0.4
原戸 晴奈	従業員	5000	0.4"
6175	ネットマーケティング	JASDAQスタンダード	サービス業	B	2017/03/31	1010	1140	2000	1552	1040	1140	宮本 邦久 （上場時41歳8カ月）／1975年生	42	2004	100	20	136820000	6772000	1104000	25.4	61.6	13.0	ソフトウエア開発や本社オフィス移転などの設備投資資金、採用教育費	6839720000	47.6	47.6	0	0	0	0	23.7	0	"宮本 邦久	代表取締役社長、子会社の取締役	2053600	28.8
長野 貴浩	取締役副社長、子会社の取締役	1338500	18.8
RIP2号R&D投資組合	ベンチャーキャピタル（ファンド）	660000	9.2
MICｱｼﾞｱﾃｸﾉﾛｼﾞｰ投組	ベンチャーキャピタル（ファンド）	428270	6.0
MICｲﾉﾍﾞｰｼｮﾝ4号投組	ベンチャーキャピタル（ファンド）	368713	5.2
松嶋 さえ子	特別利害関係者など	259000	3.6
投資事業組合ｵﾘｯｸｽ10号	ベンチャーキャピタル（ファンド）	237500	3.3
(株)ｱﾄﾞｳｪｲｽﾞ	特別利害関係者など	196000	2.8
(株)ｱｲﾚｯﾌﾟ	特別利害関係者など	177000	2.5
従業員持ち株会	特別利害関係者など	156000	2.2"
3984	ユーザーローカル	マザーズ	情報・通信業	A	2017/03/30	2860	2940	8200	12500	2780	2940	伊藤 将雄 （上場時43歳3カ月）／1973年生	44	2005	28	9	252265000	3618100	465700	44.0	42.9	13.0	サーバー設備の投資やシステム関連購入費、新規人材の採用費・人件費	10347766000	78.5	71.2	7.3	0	0	4.1	8.9	0	"伊藤 将雄	代表取締役社長	2638900	71.2
YJ2号投資事業組合	ベンチャーキャピタル（ファンド）	280000	7.5
渡辺 和行	取締役COO	247700	6.7
三上 俊輔	従業員	101700	2.7
(合)ｸﾘﾑｿﾞﾝｸﾞﾙｰﾌﾟ	特別利害関係者など	80000	2.2
中村 賀一	監査役	66200	1.8
ｲｰｽﾄﾍﾞﾝﾁｬｰｽﾞ2号投資事業	ベンチャーキャピタル（ファンド）	53100	1.4
八重樫 拓己	従業員	27900	0.8
岩本 大輔	取締役CFO	23400	0.6
本郷 寛	従業員	21700	0.6"
3563	スシローグローバルホールディングス	東証1部	小売業	A	2017/03/30	3900	3600	3430	3430	3600	3900	水留 浩一 （上場時49歳2カ月）／1968年生	49	2015	42	8	100000000	27458920	21134700	0.0	90.5	9.5	-	107089788000	3.6	2.0	1.6	0	0	0	94.7	0	"Consumer Equity Investments	ベンチャーキャピタル（ファンド）	28053714	94.7
水留 浩一	代表取締役社長、子会社代表取締役、子会社取締役	346301	1.2
豊崎 賢一	取締役	282617	0.9
加藤 智治	子会社元取締役	171290	0.6
ｽﾃｨｰﾌﾞ･ﾃﾞｲｶｽ	代表取締役会長	133220	0.5
ｼﾞｮﾝ･ﾀﾞｰｷﾝ	取締役、子会社代表取締役、子会社取締役	89774	0.3
古瀬 洋一郎	元取締役	78209	0.3
宇田 武文	子会社元執行役員	66880	0.2
ﾎﾟｰﾙ･ｸｵ	取締役	66610	0.2
木下 嘉人	子会社の取締役、執行役員	46377	0.2
福田 哲也	子会社の取締役	17189	0.1"
3964	オークネット	東証1部	情報・通信業	A	2017/03/29	1070	1100	1350	1300	1070	1100	藤崎 清孝 （上場時64歳3カ月）／1952年生	65	2008	202	44	138788000	26269000	5543000	39.7	47.3	13.0	設備資金や借入金の返済、戦略的事業拡大の資金	28107830000	53.7	53.7	0	0	0	0	0	0	"ﾌﾚｯｸｽｺｰﾎﾟﾚｰｼｮﾝ(株)	役員と近親者が議決権の過半数を所有する会社	12348800	46.2
(株)ｵﾘｴﾝﾄｺｰﾎﾟﾚｰｼｮﾝ	特別利害関係者など	3792000	14.2
(株)ﾅﾏｲ･ｱｾｯﾄﾏﾈｼﾞﾒﾝﾄ	役員と近親者が議決権の過半数を所有する会社	2000000	7.5
(株)ｵｰｸﾈｯﾄ	自己株式	1500000	5.6
藤崎 清孝	代表取締役社長執行役員、子会社の役員	1311600	4.9
藤崎 慎一郎	取締役常務執行役員、子会社の役員	996000	3.7
藤崎 真弘	子会社の役員、役員の血族、従業員	962400	3.6
ﾌﾚｯｸｽ(株)	特別利害関係者など	844800	3.2
ｸﾞﾙｰﾌﾟ従業員持ち株会	特別利害関係者など	411000	1.5
佐藤 穂佳	特別利害関係者など	400000	1.5"
3562	No.1	JASDAQスタンダード	卸売業	B	2017/03/28	1470	1570	4300	3460	1450	1570	辰巳 崇之 （上場時52歳6カ月）／1964年生	53	1989	392	17	306674000	1469290	506000	43.5	43.5	13.0	システム開発や人材の採用および教育、自社商品の企画の開発および広告宣伝費	2159856300	42.3	37.7	4.6	0	0	0	0	0	"辰巳 崇之	代表取締役社長	480000	33.0
(株)ｱｲ･ｲｰｸﾞﾙｰﾌﾟ	取引先	195600	13.5
上坂 直行	特別利害関係者など	148800	10.2
(株)ｲﾝﾌｫｻｰﾋﾞｽ	取引先の関係会社	131280	9.0
従業員持ち株会	特別利害関係者など	107250	7.4
(株)ｸﾚﾃﾞｨｾｿﾞﾝ	取引先	90000	6.2
奥脇 治	取締役副社長	68940	4.7
久松 千尋	監査役	37500	2.6
竹沢 薫	常務取締役	33000	2.3
桑島 恭規	取締役	33000	2.3
NTTﾌｧｲﾅﾝｽ(株)	取引先	30000	2.1"
6694	ズーム	JASDAQスタンダード	電気機器	B	2017/03/28	1460	1520	3500	2278	1460	1520	飯島 雅宏 （上場時61歳4カ月）／1955年生	62	1983	78	18	42101000	2208012	725600	28.9	58.0	13.0	本社拡張の内装工事および基幹業務システム構築資金	3223697520	55.0	27.5	27.5	0	0	0	2.8	0	"飯島 雅宏	代表取締役CEO	600000	27.5
莅戸 道人	取締役CTO	600000	27.5
社員持ち株会	特別利害関係者など	159012	7.3
Sound Service Musikanlagen-Vertriebsgesellschaft mbH	特別利害関係者など	150000	6.9
松尾 泉	特別利害関係者など	126000	5.8
S.E Goodman Holdings	特別利害関係者など	75000	3.4
Scott Rudolph	特別利害関係者など	75000	3.4
みずほ成長支援投資事業	ベンチャーキャピタル（ファンド）	60000	2.8
Mogar Music S.p.A	特別利害関係者など	42000	1.9
(株)AGSｺﾝｻﾙﾃｨﾝｸﾞ	特別利害関係者など	30000	1.4"
3479	ティーケーピー	マザーズ	不動産業	A	2017/03/27	5890	6060	9100	10560	5890	6060	河野 貴輝 （上場時44歳5カ月）／1972年生	45	2005	751	19	287795000	4730000	585500	52.9	34.0	13.0	設備資金として新規出店資金や改修工事資金	27859700000	71.4	71.0	0.4	0	0	0	5.1	0	"(株)ﾘﾊﾞｰﾌｨｰﾙﾄﾞ	役員らが議決権の過半数を所有する会社	1924000	39.6
河野 貴輝	代表取締役社長CEO	1516700	31.2
(株)ﾃｨｰｹｰﾋﾟｰ	自己株式	458400	9.4
(株)井門ｺｰﾎﾟﾚｰｼｮﾝ	特別利害関係者など	363300	7.5
ｼﾞｬﾌｺV2共有投組	ベンチャーキャピタル（ファンド）	157700	3.2
住友商事(株)	特別利害関係者など	146600	3.0
ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰｽﾞ2号投組	ベンチャーキャピタル（ファンド）	60000	1.2
嘉藤 靖	特別利害関係者など	30000	0.6
ｼﾞｬﾌｺｸﾞﾚｰﾄｴﾝｼﾞｪﾙﾌｧﾝﾄﾞ1	ベンチャーキャピタル（ファンド）	19800	0.4
中村 幸司	取締役COO	18300	0.4
ｼﾞｬﾌｺV2-W投組	ベンチャーキャピタル（ファンド）	15700	0.3
河野 道有	代表取締役社長の血族	10000	0.2
(株)三井住友銀行	特別利害関係者など	10000	0.2
(株)ハウジングいもん	特別利害関係者など	10000	0.2"
4597	ソレイジア・ファーマ	マザーズ	医薬品	A	2017/03/24	180	185	210	234	175	185	荒井 好裕 （上場時56歳7カ月）／1960年生	57	2007	11	30	4053384000	84045803	22353100	87.0	0.0	13.0	開発費や販売促進費、人件費および経費、新規開発品の導入費など	15128244540	2.9	2.9	0	0	0	0	10.7	0	"伊藤忠商事(株)	その他の関係会社	22850943	31.3
JapanBridge(Ireland)Ltd	その他の関係会社	21058018	28.9
Meiji Seika ﾌｧﾙﾏ(株)	取引先	3833048	5.2
新生企業投資(株)	ベンチャーキャピタル（ファンド）	3229680	4.4
Lee’s Pharmaceutical Holdings Ltd	取引先	2254722	3.1
三菱UFJｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	2136394	2.9
荒井 好裕	代表取締役社長	2115902	2.9
MSIVC2012V投組	ベンチャーキャピタル（ファンド）	1234295	1.7
京東(株)	ベンチャーキャピタル（ファンド）	1231807	1.7
協和発酵ｷﾘﾝ(株)	取引先	1000000	1.4
ｽﾃｨｰﾌﾞ･ｴﾝｹﾞﾝ	-	994309	1.4"
3983	オロ	マザーズ	情報・通信業	B	2017/03/24	1930	2070	4100	4750	1930	2070	川田 篤 （上場時43歳6カ月）／1973年生	44	1999	196	11	90000000	4000000	1150000	87.0	0.0	13.0	設備資金や海外法人への投融資、人件費を含めた運転資金	7720000000	97.2	60.0	37.2	0	0	2.1	0	0	"川田 篤	代表取締役社長	1800000	60.0
日野 靖久	専務取締役	965000	32.2
藤崎 邦生	取締役	100000	3.3
信太 孝一	取締役	50000	1.7
大下 真	特別利害関係者など	25000	0.8
佐伯 賢司	従業員	25000	0.8
角 昌祐	従業員	15000	0.5
角 晃子	従業員	5000	0.2
広瀬 彰	従業員	5000	0.2
村上 志傑	従業員	5000	0.2
森 秀格	従業員	5000	0.2"
6547	グリーンズ	東証2部	サービス業	B	2017/03/23	1350	1400	1400	1521	1350	1400	松井 清 （上場時60歳3カ月）／1956年生	61	1964	608	9	50000000	12000000	5060000	39.5	47.4	13.0	新規出店・既存店リニューアル、借入金の返済	16200000000	100.0	100.0	0	0	0	0	0	0	"(株)新緑	役員らが議決権の過半数を所有する会社	2550000	25.5
(株)ＴＭ	役員らが議決権の過半数を所有する会社	2150000	21.5
村木 敏雄	代表取締役会長	2137500	21.4
村木 雄哉	専務取締役、代表取締役会長の長男	2112500	21.1
松井 清	代表取締役社長	250000	2.5
雨沢 佳世	代表取締役会長の血族	200000	2.0
黒田 知佳	代表取締役会長の血族	200000	2.0
鈴木 麻祐	代表取締役会長の血族	200000	2.0
村木 尹久子	代表取締役会長の配偶者	200000	2.0"
3978	マクロミル	東証1部	情報・通信業	A	2017/03/22	2050	1950	1867	1867	1900	2100	スコット・アーンスト（上場時53歳11カ月）／1963年生	54	2013	827	5	168875000	38622100	27323500	1.8	91.6	6.7	設備投資、研究開発費	79175305000	85.7	2.9	0.3	0	82.5	1.8	0	0	"Bain Capital Sting Hong Kong	親会社、ベンチャーキャピタル（ファンド）	34100100	82.5
VOC Investment Partners B.V.	元取締役と執行役の資産管理会社	3643900	8.8
Scott Ernst	取締役兼代表執行役ｸﾞﾛｰﾊﾞﾙCEO、子会社役員	1202200	2.9
Poldie Ventures B.V.B.A.	資産管理会社	489800	1.2
Willem Matthijs Elias	従業員（子会社含む）	400000	1.0
Maikel Willems	従業員（子会社含む）	311600	0.8
杉本 哲哉	特別利害関係者など	200000	0.5
小川 久仁子	執行役ｸﾞﾛｰﾊﾞﾙCTO	61400	0.1
城戸 輝昭	執行役ｸﾞﾛｰﾊﾞﾙCFO	61400	0.1
Mark Sidell	執行役ｸﾞﾛｰﾊﾞﾙCOO	55000	0.1"
6546	フルテック	東証2部	サービス業	C	2017/03/22	540	600	1100	1230	540	600	古野 重幸 （上場時59歳0カ月）／1958年生	59	1963	572	54	116240000	5200000	1287000	46.6	40.3	13.0	広告宣伝費や研究開発費および人材育成にかかる研修費	2808000000	76.6	72.3	4.3	0	0	0	0	0	"(有)ｳｪﾙﾏｯｸｽ	役員らが議決権の過半数を所有する会社	1195920	26.0
古野 重幸	代表取締役社長執行役員	1000000	21.7
古野 豊	取締役常務執行役員、代表取締役社長の血族	356000	7.7
古野 元昭	取締役常務執行役員、代表取締役社長の血族	208000	4.5
従業員持ち株会	特別利害関係者など	200000	4.3
秋元 正雄	代表取締役副社長執行役員	192000	4.2
古野 直樹	代表取締役社長の血族	136000	3.0
古野 善昭	代表取締役社長の血族	130800	2.8
古野 広子	代表取締役社長の血族	109600	2.4
田中 康之	取締役専務執行役員	102080	2.2
嶺岸 正義	-	96000	2.1
高桑 貴之	取締役執行役員	96000	2.1"
3982	エスキュービズム	マザーズ	情報・通信業	延期	2017/03/22	1250				1150	1250	薮崎 敬祐 （上場時38歳1カ月）／1979年生	38	2006	124	15	97375000	2122800	402500	24.8	62.1	13.0	人材採用費や情報システム投資および広告宣伝費	2653500000	65.3	60.8	4.5	0	0	0	21.1	0	"薮崎 敬祐	代表取締役社長	1299600	60.8
電通ﾃﾞｼﾞﾀﾙ投組	ベンチャーキャピタル（ファンド）	280000	13.1
MICｲﾉﾍﾞｰｼｮﾝ3号投組	ベンチャーキャピタル（ファンド）	152000	7.1
(株)EPARK	特別利害関係者など	116000	5.4
神谷 浩之	特別利害関係者など	60000	2.8
武下 真典	取締役	56520	2.6
真田 幹己	取締役	40400	1.9
従業員持ち株会	特別利害関係者など	38800	1.8
(株)SUI	特別利害関係者など	32000	1.5
(株)ｱｾｯﾄｲﾝﾍﾞｽﾀｰ	ベンチャーキャピタル（ファンド）	20000	0.9"
3561	力の源ホールディングス	マザーズ	小売業	A	2017/03/21	540	600	2000	2230	540	600	清宮 俊之 （上場時42歳10カ月）／1974年生	43	1986	71	26	923200000	11100000	1150000	69.6	17.4	13.0	英仏での新規出店、基幹システムの再整備	5994000000	61.6	61.6	0	0	0	0	11.8	0	"E&RS’ FORCE CREATION PTE. LTD	役員らが議決権の過半数を所有する会社	2925000	25.9
河原 成美	代表取締役会長CEO	2905000	25.8
(株)海外需要開拓支援機構	ベンチャーキャピタル（ファンド）	1330000	11.8
河原 恵美	代表取締役社長の配偶者、子会社取締役・監査役	1120000	9.9
(株)西日本ｼﾃｨ銀行	取引先	250000	2.2
CALIBRE WEALTH MANAGEM SDN BHD	取引先	200000	1.8
日清製粉(株)	取引先	200000	1.8
ｱﾘｱｹｼﾞｬﾊﾟﾝ(株)	取引先	200000	1.8
鳥越製粉(株)	取引先	200000	1.8
乾杯股&#20221;有限公司	取引先	150000	1.3"
6545	インターネットインフィニティー	マザーズ	サービス業	B	2017/03/21	1240	1320	5000	5040	1240	1320	別宮 圭一 （上場時44歳11カ月）／1972年生	45	2001	255	32	114625000	1225400	224000	58.0	29.0	12.9	店舗開設費用、システム開発費用	1519496000	42.0	35.2	6.8	0	0	6.4	10.8	0	"別宮 圭一	代表取締役社長	442000	35.2
大同生命保険(株)	取引先	100000	8.0
(株)ﾃﾞｼﾞﾀﾙｶﾞﾚｰｼﾞ	ベンチャーキャピタル（ファンド）	98200	7.8
藤沢 卓	常務取締役	86000	6.8
山田 知輝	従業員	80000	6.4
ｷﾕｰﾋﾟｰ(株)	取引先、資本業務提先	60000	4.8
(株)新生銀行	取引先	50000	4.0
みずほ成長支援投組	ベンチャーキャピタル（ファンド）	37800	3.0
従業員持ち株会	特別利害関係者など	32000	2.5
(株)日本ｹｱｻﾌﾟﾗｲ	取引先	31200	2.5"
3981	ビーグリー	マザーズ	情報・通信業	A	2017/03/17	1820	1880	1900	1881	1820	1880	吉田 仁平 （上場時45歳2カ月）／1971年生	46	2013	40	6	1373875000	5879200	5217800	7.4	82.6	10.0	会員集客のための広告宣伝費	10700144000	11.9	7.7	4.2	0	0	0.4	76.2	0	"ﾘｻ･ｺｰﾎﾟﾚｰﾄ･ｿﾘｭｰｼｮﾝ3号投組	ベンチャーキャピタル（ファンド）	4405495	76.2
(株)小学館	取引先	544500	9.4
吉田 仁平	代表取締役社長	424772	7.3
佐藤 俊介	取締役	197802	3.4
日本出版販売(株)	取引先	50000	0.9
京松 玲子	取締役	24984	0.4
XST PARTNERS PTE.LTD.	役員らが議決権の過半数を所有する会社	21978	0.4
桜井 祐一	取締役	22925	0.4
成田 守	従業員	17984	0.3
田中 純平	従業員	7784	0.1"
6544	ジャパンエレベーターサービスホールディングス	マザーズ	サービス業	C	2017/03/17	530	550	600	890	530	550	石田 克史 （上場時50歳11カ月）／1966年生	51	1994	120	7	86000000	9580000	3335000	49.2	37.8	13.0	研究開発拠点の建設資金、借入金の返済	5077400000	92.2	90.2	2.0	0	0	0	0	0	"石田 克史	代表取締役会長兼社長	4109000	49.9
(株)ＫＩ	役員らが議決権の過半数を所有する会社	3320000	40.3
従業員持ち株会	特別利害関係者など	281000	3.4
(株)ＬＥＯＣ	業務協力先	150000	1.8
Lui Kin Shing	外部協力者	119000	1.4
(株)クララ	特別利害関係者など	60000	0.7
国安 生悟	取締役	40000	0.5
安藤 広司	取締役	32000	0.4
瀬戸 秀明	取締役	28000	0.3
江頭 久美子	関係会社の役員	20000	0.2
寺尾 洋之	取締役	20000	0.2
倉本 周治	取締役	20000	0.2
村上 大生	取締役	20000	0.2"
3560	ほぼ日	JASDAQスタンダード	小売業	A	2017/03/16	2300	2350	5500	5360	2250	2350	糸井 重里 （上場時68歳4カ月）／1948年生	69	1979	66	14	10000000	2250000	460000	54.3	32.6	13.0	既存のサービスの拡充や新事業立ち上げのための人件費や業務委託費（外部人件費）など	5175000000	83.9	59.7	24.2	0	0	0	0	0	"糸井 重里	代表取締役	720000	35.8
池田 あんだ	従業員、代表取締役の血族	480200	23.9
山本 英俊	取締役	401900	20.0
従業員持ち株会	特別利害関係者など	278100	13.8
笠井 宏明	特別利害関係者など	21800	1.1
小泉 絢子	取締役	21800	1.1
細井 潤治	取締役	21800	1.1
篠田 真貴子	取締役CFO	20000	1.0
永田 泰大	取締役	20000	1.0
上田 淳子	監査役	5000	0.2"
3979	うるる	マザーズ	情報・通信業	A	2017/03/16	2840	3000	3500	3330	2840	3000	星 知也 （上場時40歳5カ月）／1976年生	41	2001	47	11	335163000	3049800	1467100	17.0	69.9	13.0	広告宣伝費、人件費、業務委託費、運転資金	8661432000	60.5	57.2	3.3	0	0	3.3	19.7	0	"星 知也	代表取締役社長	1175000	40.7
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ5号投組	ベンチャーキャピタル（ファンド）	570000	19.7
桶山 雄平	取締役副社長、子会社の代表取締役	288200	10.0
(株)みんなのｳｪﾃﾞｨﾝｸﾞ	取引先	264300	9.2
鈴木 秀和	監査役	94800	3.3
野坂 枝美	従業員	94500	3.3
星 和美	従業員、代表取締役社長の配偶者	94500	3.3
小林 伸輔	取締役	94000	3.3
長屋 洋介	取締役、子会社の代表取締役	93000	3.2
従業員持ち株会	特別利害関係者など	73100	2.5"
9325	ファイズ	マザーズ	倉庫運輸関連	B	2017/03/15	1200	1250	3000	4010	1200	1250	榎屋 幸生(上場時40歳8カ月)／1976年生	41	2013	179	95	102000000	2440000	632500	47.4	39.5	13.0	本社事務所の移転に係る差入保証金と内装などの設備資金、社内基幹システム改修、運転資金	2928000000	8.4	6.2	2.2	0	0	3.3	0	0	"金森 勉	元代表取締役	1800000	76.9
榎屋 幸生	代表取締役社長	144800	6.2
(株)Kanamoriｱｾｼﾞﾒﾝﾄ	元代表取締役の資産管理会社	140000	6.0
従業員持ち株会	特別利害関係者など	86800	3.7
田中 勝也	取締役	38000	1.6
吉島 伸一	監査役	14000	0.6
奥津 慎	取締役	14000	0.6
長谷川 直	監査役	6000	0.3
中谷 雅弘	従業員	6000	0.3
小沢 義史	従業員	6000	0.3
長谷場 純一	従業員	6000	0.3
島田 堅児	従業員	6000	0.3
三箇 学	従業員	6000	0.3
松谷 和則	従業員	6000	0.3
矢島 譲士	従業員	6000	0.3
西方 秀夫	従業員	6000	0.3
中嶋 良輔	従業員	6000	0.3
米山 智郁子	従業員	6000	0.3
吉岡 正行	従業員	6000	0.3"
3559	ピーバンドットコム	マザーズ	卸売業	B	2017/03/09	1550	1650	3000	3530	1530	1650	田坂 正樹（上場時45歳8カ月）／1971年生	46	2002	17	3	34000000	2190000	860000	17.4	75.6	7.0	システム開発、商用システムハードウエア（サーバー）の増強、人材採用費、広告宣伝費	3394500000	54.7	53.7	1.0	0	0	0.9	0	0	"田中 一宏	特別利害関係者など	1023000	43.7
(株)ｲﾝﾌﾛｰ	役員らが議決権の過半数を所有する会社	777000	33.2
田坂 正樹	代表取締役	480000	20.5
後藤 康進	取締役COO	19800	0.8
上田 直也	取締役CFO	4800	0.2
宮坂 俊明	従業員	4200	0.2
松森 一幸	従業員	4200	0.2
皆川 佳隆	従業員	4200	0.2
箕浦 道雄	従業員	4200	0.2
照井 静佳	従業員	3600	0.1"
