コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
7031	インバウンドテック	2020/12/18	5700	5700	10000	7300	5200	5700	東間 大（上場時53歳4カ月）／1967年生	51	2015	31	17	36625000	849200	237100	78.5	8.4	13.0	設備資金、運転資金、借入金の返済	4840440000	22.689999999999998	3.92	18.77	0	0	0	10.99	0	"(株)a2media	その他の関係会社	154200	20.99
下大薗豊	取締役会長	101600	13.83
(株)ｸﾞﾛｰﾊﾞﾙｷｬｽﾄ	特別利害関係者など	76500	10.41
ｱｲﾋﾞｽAM投資事業組合	ベンチャーキャピタル（ファンド）	55800	7.59
(株)光通信	特別利害関係者など	52500	7.15
(株)ｱｸｾﾙ	特別利害関係者など	52500	7.15
金子将之	専務執行役員	36300	4.94
(株)ﾍﾞｸﾄﾙ	特別利害関係者など	33000	4.49
ｿｹｯﾄ(株)	特別利害関係者など	33000	4.49
東間大	代表取締役社長執行役員	28800	3.92
(株)ﾊﾛｰｺﾐｭﾆｹｰｼｮﾝｽﾞ	特別利害関係者など	27000	3.67
東京電力ﾌﾛﾝﾃｨｱﾊﾟｰﾄﾅｰｽﾞ(同)	ベンチャーキャピタル（ファンド）、取引先の子会社	25000	3.4"
4390	IPS	2018/06/27	3730	3900	5600	6670	3730	3900	宮下 幸治（上場時53歳4カ月）／1965年生	53	1991	50	31	379100000	2318000	368000	87.0	0.0	13.0	フィリピンでのインターネット接続に向けた光ケーブル敷設資金など	8646140000	55.12	52.22	2.9	0	0	1.49	10.79	0	"宮下 幸治	代表取締役社長	1153000	52.22
日本ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰﾊﾟｰﾄﾅｰｽﾞｱｲ5号	ベンチャーキャピタル（ファンド）	107000	4.85
江連 三芳	特別利害関係者など	100000	4.53
鍬田 敏夫	特別利害関係者など	91200	4.13
HerbertUy.Dy	特別利害関係者など	80800	3.66
日本ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰﾊﾟｰﾄﾅｰｽﾞi-S2号	ベンチャーキャピタル（ファンド）	71000	3.22
上森 雅子	取締役	64000	2.9
上田 達也	特別利害関係者など	50000	2.26
前田 知之	従業員	32800	1.49
投資事業組合ｵﾘｯｸｽ9号	ベンチャーキャピタル（ファンド）	30000	1.36
鍬田 豊男	特別利害関係者など	30000	1.36
長戸 大幸	特別利害関係者など	30000	1.36
加藤 恵一	特別利害関係者など	30000	1.36
日本ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰﾊﾟｰﾄﾅｰｽﾞｱｲ7号	ベンチャーキャピタル（ファンド）	30000	1.36"
4388	エーアイ	2018/06/27	800	1000	3000	3500	900	1000	吉田 大介（上場時66歳3カ月）／1952年生	66	2003	29	24	43801000	4841000	652000	28.7	58.3	13.0	音声合成エンジンの研究開発費、採用費・人件費	3872800000	64.63	38.07	26.56	0	0	0	0	0	"吉田 大介	代表取締役	1412000	28.41
広飯 伸一	取締役	980000	19.72
(株)ｿﾙｸｼｰｽﾞ	特別利害関係者など	700000	14.08
平井 啓之	取締役	340000	6.84
吉田 大志	代表取締役社長の血族	285000	5.73
(株)ﾄﾗｽﾄｼｽﾃﾑ	特別利害関係者など	250000	5.03
亀井 佳代	代表取締役社長の血族	145000	2.92
TIS(株)	特別利害関係者など	100000	2.01
三角 修一	特別利害関係者など	93000	1.87
(株)ｴｰｱｲ	自己株式	67000	1.35
吉田 昭	代表取締役社長の血族	50000	1.01
中村 昭	特別利害関係者など	50000	1.01
長尾 章	特別利害関係者など	50000	1.01
秋吉 邦彦	特別利害関係者など	50000	1.01"
4389	プロパティデータバンク	2018/06/27	1660	1780	4100	4100	1660	1780	板谷 敏正（上場時55歳2カ月）／1963年生	55	2000	53	13	109750000	1886500	434700	48.3	38.6	13.0	ソフトウエア開発資金（人件費、外注費）	3131590000	23.77	20.37	3.4	0	0	0	15.54	0	"清水建設(株)	その他の関係会社	568400	33.22
(株)ｹﾝ･ｺｰﾎﾟﾚｰｼｮﾝ	特別利害関係者など	294000	17.18
板谷 敏正	代表取締役社長	177800	10.39
高橋 秀樹	取締役副社長	170800	9.98
投資事業組合ｵﾘｯｸｽ6号	ベンチャーキャピタル（ファンド）	140000	8.18
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ1号投組	ベンチャーキャピタル（ファンド）	126000	7.36
日本ﾋｭｰﾚｯﾄ･ﾊﾟｯｶｰﾄﾞ(株)	特別利害関係者など	70000	4.09
日本生命保険(相)	特別利害関係者など	35000	2.05
大田 武	取締役	30100	1.76
武野 貞久	常務取締役	28000	1.64"
9274	国際紙パルプ商事	2018/06/26	344	344	450	450	314	344	田辺 円 （上場時69歳3カ月）／1949年生	69	1924	672	914	3442780000	74027406	8050000	87.0	0.0	13.0	借入金返済や社内基幹システム投資	25465427664	0	0	0	0	0	0	0	0	"王子ﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	その他の関係会社	12736810	18.9
日本製紙(株)	特別利害関係者など	6770603	10.05
(株)みずほ銀行	特別利害関係者など	2857000	4.24
(株)三菱UFJ銀行	特別利害関係者など	2625000	3.89
(株)三井住友銀行	特別利害関係者など	2625000	3.89
農林中央金庫	特別利害関係者など	2625000	3.89
従業員持ち株会	特別利害関係者など	2601059	3.86
北越紀州製紙(株)	特別利害関係者など	2521000	3.74
三菱UFJ信託銀行(株)	特別利害関係者など	2180000	3.23
三井住友海上火災保険(株)	特別利害関係者など	1829000	2.71"
6580	ライトアップ	2018/06/22	2570	2820	3700	3725	2660	2820	白石 崇 （上場時44歳5カ月）／1973年生	45	2002	78	13	99700000	2832000	781000	19.2	71.7	9.1	システム投資費用、増員・採用関連費用、本社の移転・拡充費用	7278240000	90.72999999999999	50.32	0.83	0	39.58	0	6.640000000000001	0	"白石 崇	代表取締役社長	1363800	50.32
(株)ｵﾌﾟﾄﾎｰﾙﾃﾞｨﾝｸﾞ	親会社	1072800	39.58
ﾗｲﾄｱｯﾌﾟ従業員持ち株会	特別利害関係者など	57000	2.1
SBIﾍﾞﾝﾁｬｰ企業成長支援3号投組	ベンチャーキャピタル（ファンド）	47700	1.76
SBIﾍﾞﾝﾁｬｰ企業成長支援4号投組	ベンチャーキャピタル（ファンド）	34500	1.27
三菱UFJｷｬﾋﾟﾀﾙ2号投組	ベンチャーキャピタル（ファンド）	30000	1.11
SBIｱﾄﾞﾊﾞﾝｽﾄ･ﾃｸﾉﾛｼﾞｰ1号投組	ベンチャーキャピタル（ファンド）	26400	0.97
SBIﾍﾞﾝﾁｬｰ企業成長支援2号投組	ベンチャーキャピタル（ファンド）	24300	0.9
SBIﾍﾞﾝﾁｬｰ企業成長支援投組	ベンチャーキャピタル（ファンド）	17100	0.63
村越 亨	取締役	15900	0.59
佐藤 寛信	取締役	6600	0.24
浅井 智博	特別利害関係者など	6000	0.22"
4387	ZUU	2018/06/21	1370	1600	4500	5550	1440	1600	冨田 和成 （上場時35歳9カ月）／1982年生	36	2013	49	16	292733000	2036740	287500	52.2	34.8	13.0	コンテンツ制作での外注費や人件費	2790333800	74.68	65.26	9.42	0	0	1.77	9.94	0	"冨田 和成	代表取締役	1366050	65.26
Fenox Venture Company IX	ベンチャーキャピタル（ファンド）	208160	9.94
赤羽 雄二	取締役	105890	5.06
深田 啓介	取締役	47700	2.28
一村 明博	取締役	43450	2.08
原田 佑介	従業員	37100	1.77
夏野 剛	特別利害関係者など	30000	1.43
高山 照夫	特別利害関係者など	30000	1.43
武永 修一	特別利害関係者など	30000	1.43
佐藤 和与志	特別利害関係者など	30000	1.43
和出 憲一郎	特別利害関係者など	30000	1.43"
9273	コーア商事ホールディングス	2018/06/21	2590	2670	2800	4000	2590	2670	首藤 利幸 （上場時71歳3カ月）／1947年生	71	2015	18	117	300000000	3301665	425000	42.4	44.6	13.0	新規生産設備の購入資金、該設備資金借り入れの返済	8551312350	74.03	72.41	1.62	0	0	0	0	0	"首藤 利幸	代表取締役社長	2219880	71.11
堀江 淳子	特別利害関係者など	197850	6.34
岡沢 紘一	特別利害関係者など	146850	4.7
石綿 聡明	特別利害関係者など	93130	2.98
小角 真理	特別利害関係者など	67000	2.15
増井 正樹	特別利害関係者など	41220	1.32
大塚 里津子	代表取締役社長の血族、取締役	40610	1.3
池田 慎也	特別利害関係者など	37110	1.19
大沢 仁生	関係会社の役員	28350	0.91
小松 美代子	取締役	22010	0.71"
4386	SIG	2018/06/21	2000	2000	4500	4665	1600	2000	石川 純生 （上場時79歳11カ月）／1938年生	80	1991	370	24	309100000	1794000	342700	43.8	43.2	13.0	人材採用費やシステム開発費	3588000000	60.129999999999995	54.29	5.84	0	0	3.59	0	0	"(株)IGｶﾝﾊﾟﾆｰ	役員らが議決権の過半数を所有する会社	654000	36.26
石川 純生	代表取締役社長	325200	18.03
八田 英伸	専務取締役	105280	5.84
(株)ぬ利彦	特別利害関係者など	72000	3.99
迫田 敏子	従業員	64800	3.59
(株)ﾘﾛｸﾞﾙｰﾌﾟ	特別利害関係者など	60720	3.37
(株)CIJ	特別利害関係者など	60000	3.33
久保 一彦	特別利害関係者など	60000	3.33
ｽﾀﾝﾌｫｰﾄﾞｲﾝﾀｰﾈｯﾄｿﾘｭｰｼｮﾝｽﾞ(株)	特別利害関係者など	54400	3.02
(株)ﾃﾌﾟｺｼｽﾃﾑｽﾞ	特別利害関係者など	52000	2.88"
6579	ログリー	2018/06/20	1680	1860	6000	4635	1680	1860	吉永 浩和 （上場時40歳8カ月）／1977年生	41	2006	33	18	100000000	1864000	476100	68.3	18.7	13.0	プログラミング人材の採用費・人件費など	3131520000	51.06	30.79	20.27	0	0	0	14.389999999999999	0	"吉永 浩和	代表取締役社長	505000	30.79
岸本 雅久	取締役	295000	17.98
(株)VOYAGE GROUP	その他の関係会社	250000	15.24
ｱｲﾃｨﾒﾃﾞｨｱ(株)	特別利害関係者など	88000	5.36
(株)VOYAGE VENTURES	ベンチャーキャピタル（ファンド）	86000	5.24
(株)ｼｰｴｰ･ﾓﾊﾞｲﾙ	特別利害関係者など	85000	5.18
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ1号投組	ベンチャーキャピタル（ファンド）	60000	3.66
みずほ成長支援投組	ベンチャーキャピタル（ファンド）	50000	3.05
KDDI新規事業育成2号投組	ベンチャーキャピタル（ファンド）	40000	2.44
池永 彰文	取締役	37500	2.29"
4385	メルカリ	2018/06/19	2450	3000	5000	5000	2700	3000	山田 進太郎 （上場時40歳8カ月）／1977年生	41	2013	652	30	8789803000	135331322	43554800	41.7	51.8	6.5	借入金の返済、広告宣伝費	331561738900	40.69	33.489999999999995	7.2	0	0	0	30.32	0	"山田 進太郎	代表取締役会長兼CEO、子会社代表取締役	40842730	28.83
ﾕﾅｲﾃｯﾄﾞ(株)	ベンチャーキャピタル（ファンド）	15000000	10.59
富島 寛	執行役員	10200000	7.2
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ5号投組	ベンチャーキャピタル（ファンド）	7934000	5.6
(株)suadd	役員らが議決権の過半数を所有する会社	6600000	4.66
WiL Fund I,L.P.	ベンチャーキャピタル（ファンド）	6066780	4.28
ｲｰｽﾄﾍﾞﾝﾁｬｰｽﾞ投組	ベンチャーキャピタル（ファンド）	5450000	3.85
ｸﾞﾛｰﾋﾞｽ4号ﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	5307270	3.75
三井物産(株)	特別利害関係者など	3271020	2.31
Globis Fund IV,L.P.	ベンチャーキャピタル（ファンド）	3180930	2.25"
4384	ラクスル	2018/05/31	1400	1500	1600	1645	1300	1500	松本 恭摂 （上場時33歳7カ月）／1984年生	34	2009	147	38	188598000	27517000	12592000	19.9	67.1	13.0	広告宣伝費、システム外注費、人材採用費・人件費など	38523800000	24.25	21.55	2.7	0	0	0	25.63	0	"松本 恭摂	代表取締役社長CEO	5787000	21.55
(株)ｵﾌﾟﾄﾎｰﾙﾃﾞｨﾝｸﾞ	特別利害関係者など	4773300	17.78
(株)日本政策投資銀行	特別利害関係者など	2391100	8.91
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ5号投組	ベンチャーキャピタル（ファンド）	1965300	7.32
WilFundI,L.P.	ベンチャーキャピタル（ファンド）	1793800	6.68
ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰｽﾞ3号投組	ベンチャーキャピタル（ファンド）	1304200	4.86
YJ1号投組	ベンチャーキャピタル（ファンド）	1298700	4.84
永見 世央	取締役CFO	724000	2.7
(株)ﾘﾝｸｱﾝﾄﾞﾓﾁﾍﾞｰｼｮﾝ	特別利害関係者など	517200	1.93
AT-I投組	ベンチャーキャピタル（ファンド）	517200	1.93
日本生命保険(相)	特別利害関係者など	475000	1.77"
6578	エヌリンクス	2018/04/27	1620	1810	5000	3780	1670	1810	栗林 憲介 （上場時34歳8カ月）／1983年生	35	2010	539	7	10000000	2300000	469200	63.9	23.0	13.0	システムの開発・改修など	3726000000	96.21000000000001	86.48	9.73	0	0	0.8999999999999999	0	0	"栗林 憲介	代表取締役社長	700000	33.26
栗林 圭介	取締役副社長、代表取締役社長の血族	520000	24.71
(株)KKｲﾝﾍﾞｽﾄﾒﾝﾄ	役員らが議決権の過半数を所有する会社	400000	19.01
(株)ｹｲｱﾝﾄﾞｹｲ	役員らが議決権の過半数を所有する会社	200000	9.5
花井 大地	専務取締役	69240	3.29
前川 英人	常務取締役	67780	3.22
鹿内 一勝	取締役	67780	3.22
岩見 真人	従業員	3880	0.18
幸野 元太	従業員	3880	0.18
山下 剛功	従業員	3880	0.18
鈴木 一永	従業員	3880	0.18
木村 昂作	従業員	3880	0.18"
6577	ベストワンドットコム	2018/04/25	4130	4330	18000	14830	4130	4330	沢田 秀太 （上場時36歳5カ月）／1981年生	37	2005	20	8	132072000	609000	125300	59.9	27.1	13.0	採用に伴う人件費、広告宣伝費、チャータークルーズ催行費用	2515170000	74.28	55.51	18.77	0	0	0	17.55	0	"沢田 秀太	代表取締役社長	229200	40.62
米山 実香	取締役	84900	15.05
(有)秀ｲﾝﾀｰ	役員の血族が議決権の過半数を所有する会社	84000	14.89
MICｲﾉﾍﾞｰｼｮﾝ4号投組	ベンチャーキャピタル（ファンド）	39000	6.91
SMBC VC1号投組	ベンチャーキャピタル（ファンド）	30000	5.32
みずほ成長支援投組	ベンチャーキャピタル（ファンド）	30000	5.32
諸藤 周平	特別利害関係者など	30000	5.32
小川 隆生	取締役	16500	2.92
宮前 幸央	特別利害関係者など	9000	1.59
野本 洋平	取締役	4500	0.8"
7323	アイペット損害保険	2018/04/25	2600	2850	5000	4500	2600	2850	山村 鉄平 （上場時43歳0カ月）／1975年生	43	2004	356	84	3315337000	5147467	787400	57.2	29.8	13.0	システム開発、支店や事業所の移転、本社増床など	13383414200	65.46	1.04	2.99	0	61.43	0	19.150000000000002	0	"(株)ﾄﾞﾘｰﾑｲﾝｷｭﾍﾞｰﾀ	親会社、ﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ(ﾌｧﾝﾄﾞ)	3034002	61.43
みずほ証券PI(株)	ベンチャーキャピタル（ファンド）	234700	4.75
YCP Holdings Limited	ベンチャーキャピタル（ファンド）	234000	4.74
(株)ﾌｫｰｶｽ	ベンチャーキャピタル（ファンド）	234000	4.74
双日(株)	特別利害関係者など	234000	4.74
(株)ｿｳ･ﾂｰ	ベンチャーキャピタル（ファンド）	210000	4.25
従業員持ち株会	特別利害関係者など	157040	3.18
山村 鉄平	代表取締役社長執行役員	51500	1.04
工藤 雄太	取締役常務執行役員	51500	1.04
田中 聡	取締役常務執行役員	51500	1.04
秋元 康	特別利害関係者など	47000	0.95
青山 正明	取締役常務執行役員	45000	0.91
明治ｷｬﾋﾟﾀﾙ9号	ベンチャーキャピタル（ファンド）	32858	0.67
山内 宏隆	特別利害関係者など	25000	0.51"
4382	HEROZ	2018/04/20	3640	4500	28000	49000	3940	4500	林 隆弘 （上場時41歳4カ月）／1976年生	42	2009	34	11	111350000	3333839	198000	87.0	0.0	13.0	サーバー購入資金や人件費、人材採用費、広告宣伝費など	12135173960	72.41	70.38	2.03	0	0	1.35	8.44	4.869999999999999	"林 隆弘	代表取締役CEO	1250000	35.19
高橋 知裕	代表取締役COO	1250000	35.19
MICｱｼﾞｱﾃｸﾉﾛｼﾞｰ投組	ベンチャーキャピタル（ファンド）	300000	8.44
HEROZ(株)	自己株式	126710	3.57
ﾋﾞｯｸﾞﾛｰﾌﾞ(株)	特別利害関係者など	100000	2.81
浅原 大輔	取締役CFO	72000	2.03
井口 圭一	従業員	48000	1.35
藤野 英人	特別利害関係者など	44170	1.24
片山 晃	特別利害関係者など	44169	1.24
(株)ﾊﾞﾝﾀﾞｲﾅﾑｺｴﾝﾀｰﾃｲﾝﾒﾝﾄ	資本業務提携先	44169	1.24
(株)ｺｰｴｰﾃｸﾓｹﾞｰﾑｽ	資本業務提携先	44169	1.24
(株)ﾊｰﾂﾕﾅｲﾃｯﾄﾞｸﾞﾙｰﾌﾟ	資本業務提携先	44169	1.24
(株)竹中工務店	資本業務提携先	40783	1.15"
6574	コンヴァノ	2018/04/11	890	930	2189	2189	890	930	鈴木 明（上場時61歳3カ月）／1956年生	62	2013	257	4	50000000	2211810	954500	7.9	79.1	13.0	新規出店などの設備投資	1968510900	3.08	1.17	1.9100000000000001	0	0	0	91.3	0	"ｲﾝﾃﾞｸﾞﾗﾙ2号投組	ベンチャーキャピタル（ファンド）	1722320	77.28
Integral Fund II(A)	ベンチャーキャピタル（ファンド）	190400	8.54
ｲﾝﾃｸﾞﾗﾙ(株)	ベンチャーキャピタル（ファンド）	122090	5.48
浜口 直太	元代表取締役社長	102000	4.58
鈴木 明	代表取締役社長	26000	1.17
壷井 成仁	取締役	15000	0.67
小田 尚江	執行役員	7000	0.31
江頭 渉	執行役員	7000	0.31
横山 周平	執行役員	7000	0.31
金子 陽一	執行役員	7000	0.31"
6575	ヒューマン・アソシエイツ・ホールディングス	2018/04/10	1040	1170	3000	3600	1040	1170	渡部 昭彦 （上場時61歳10カ月）／1956年生	62	1990	16	10	70000000	2952000	1131600	18.9	68.0	13.0	本社移転費や大阪支店の新設・増床の設備投資、システム投資	3070080000	26.4	24.99	1.4100000000000001	0	0	0.85	65.42	0	"大和PIﾊﾟｰﾄﾅｰｽﾞ(株)	ベンチャーキャピタル（ファンド）	1994000	65.42
渡部 昭彦	代表取締役社長、子会社代表取締役、子会社取締役	462460	15.17
神沢 裕	取締役、子会社代表取締役	236436	7.76
ﾋｭｰﾏﾝ･ｱｿｼｴｲﾂ･ﾎｰﾙﾃﾞｨﾝｸﾞｽ	自己株式	44000	1.44
高橋 英樹	子会社の代表取締役	31000	1.02
大松 尊	子会社の取締役	28000	0.92
阿部 正之	子会社の従業員	26000	0.85
Knight Maxwell Cameron	子会社の代表取締役	16000	0.52
Germantsis Nicholas	子会社の代表取締役	16000	0.52
中田 陽一	子会社の取締役	15000	0.49
従業員持ち株会	特別利害関係者など	12000	0.39"
4381	ビープラッツ	2018/04/04	1860	2200	6000	10000	1950	2200	藤田 健治 （上場時48歳7カ月）／1969年生	49	2006	41	24	352300000	1109480	172500	58.0	29.0	13.0	ソフトウエア開発にかかる設備資金	2063632800	33.33	24.28	9.05	0	0	0	37.38999999999999	0	"Globis Fund III, L.P.	ベンチャーキャピタル（ファンド）	247820	22.2
藤田 健治	代表取締役社長	170000	15.23
東京ｾﾝﾁｭﾘｰ(株)	特別利害関係者など	160000	14.33
篠崎 明	取締役副社長	101000	9.05
宮崎 琢磨	取締役	101000	9.05
Globis Fund III(B),L.P	ベンチャーキャピタル（ファンド）	69700	6.24
(株)Showcase Capital	ベンチャーキャピタル（ファンド）	40000	3.58
NVCC8号投組	ベンチャーキャピタル（ファンド）	40000	3.58
(株)ﾈｯﾄﾜｰﾙﾄﾞ	特別利害関係者など	32820	2.94
Growth Tree Ltd	ベンチャーキャピタル（ファンド）	20000	1.79"
9272	ブティックス	2018/04/03	1270	1350	3500	3210	1270	1350	新村 祐三 （上場時51歳3カ月）／1966年生	52	2006	40	19	93711000	2324000	476100	42.0	44.9	13.0	採用費・人件費、事務所移転費、システム投資、借入金の返済	2951480000	69.49	63.279999999999994	6.209999999999999	0	0	1.9	0	0	"新村 祐三	代表取締役社長	1310000	54.18
天池 祥子	特別利害関係者など	170000	7.03
新村 佐麻美	代表取締役社長の配偶者、従業員	160000	6.62
速水 健史	常務取締役	100000	4.14
三輪 真理	特別利害関係者など	66000	2.73
松尾 由美	代表取締役社長の血族	60000	2.48
町田 美帆	特別利害関係者など	50000	2.07
天野 桂介	取締役	50000	2.07
城戸 沙絵子	監査役	46000	1.9
広瀬 翔子	従業員	46000	1.9"
7320	日本リビング保証	2018/03/30	1700	1760	9000	5100	1700	1760	安達 慶高 （上場時45歳7カ月）／1972年生	46	2009	56	15	94300000	1562500	184500	59.6	27.4	13.0	ICT（情報通信技術）インフラ投資やスマートフォン向けアプリ開発	2656250000	57.66	33.91	23.75	0	0	0	0	0	"安達 慶高	代表取締役社長	283500	17.95
荒川 拓也	代表取締役会長	252000	15.96
竹林 俊介	取締役	252000	15.96
愛田 司郎	特別利害関係者など	168000	10.64
森永 秀一	特別利害関係者など	136500	8.64
吉川 淳史	取締役	123000	7.79
三井不動産ﾚｼﾞﾃﾞﾝｼｬﾙ(株)	特別利害関係者など	76000	4.81
吉崎 憲	特別利害関係者など	63000	3.99
北野木材(株)	特別利害関係者など	42000	2.66
あいおいﾆｯｾｲ同和損害保険(株)	特別利害関係者など	42000	2.66"
9271	和心	2018/03/29	1620	1700	4000	4555	1620	1700	森 智宏 （上場時39歳3カ月）／1978年生	40	2003	100	18	164850000	2755700	464600	62.4	24.5	13.0	新規出店のための設備投資、システム投資、増床資金	4464234000	86.58	73.84	12.74	0	0	0	0	0	"(株)ﾌｫﾚｽﾄ	役員らが議決権の過半数を所有する会社	1050000	41.35
森 智宏	代表取締役	825000	32.49
最上 夢人	専務取締役	298800	11.77
中村 彰一	特別利害関係者など	61800	2.43
(株)ｴﾎﾞﾗﾌﾞﾙｱｼﾞｱ	取引先	42000	1.65
ﾊﾞﾘｭｰﾏﾈｼﾞﾒﾝﾄ(株)	取引先	39900	1.57
(株)BuySell Technologies	取引先	30000	1.18
羽原 加奈子	特別利害関係者など	27000	1.06
宮原 優	取締役	24600	0.97
(株)ﾌﾞﾚｱ	取引先	19800	0.78"
3490	アズ企画設計	2018/03/29	2160	2160	5000	4705	2060	2160	松本 俊人 （上場時57歳11カ月）／1960年生	58	1989	37	3	30000000	900000	310500	64.4	22.5	13.0	販売用不動産の取得費用	1944000000	85.72	84.34	1.38	0	0	1.6799999999999997	0	0	"松本 俊人	代表取締役社長	500000	60.24
(同)ﾋﾄﾌﾟﾗﾝ	役員らが議決権の過半数を所有する会社	200000	24.1
(株)ｱｽﾞ企画設計	自己株式	100000	12.05
小尾 誠	専務取締役	7500	0.9
磯部 和夫	常務取締役	4000	0.48
石田 恭一	従業員	2500	0.3
河合 洋将	従業員	2500	0.3
磯 聖子	従業員	2500	0.3
平山 雅彦	従業員	2000	0.24
堀井 貴弘	従業員	1500	0.18
福島 亘佑	従業員	1500	0.18
小川 将弘	従業員	1500	0.18"
6573	アジャイルメディア・ネットワーク	2018/03/28	2640	3000	13000	15470	2800	3000	上田 怜史 （上場時40歳8カ月）／1977年生	41	2007	49	13	230000000	654000	142600	49.1	37.9	13.0	システム投資、広告宣伝費、人材採用費	1726560000	27.259999999999998	14.86	12.4	0	0	0	52.71	6.7	"MICｲﾉﾍﾞｰｼｮﾝ3号投組	ベンチャーキャピタル（ファンド）	107840	16.43
MICｱｼﾞｱﾃｸﾉﾛｼﾞｰ投組	ベンチャーキャピタル（ファンド）	107140	16.33
徳力 基彦	取締役CMO	81400	12.4
上田 怜史	代表取締役社長CEO	71500	10.9
NTTｲﾝﾍﾞｽﾄﾒﾝﾄ･ﾊﾟｰﾄﾅｰｽﾞﾌ	ベンチャーキャピタル（ファンド）	64000	9.75
MICｲﾉﾍﾞｰｼｮﾝ4号投組	ベンチャーキャピタル（ファンド）	44980	6.85
高柳 慶太郎	取締役副社長COO	26000	3.96
御手洗 大祐	特別利害関係者など	23000	3.5
電通ﾃﾞｼﾞﾀﾙ投組	ベンチャーキャピタル（ファンド）、資本業務提携先	22000	3.35
(株)ｲﾝﾃｰｼﾞ	資本業務提携先	22000	3.35
(株)ﾏｲﾅﾋﾞ	資本業務提携先	22000	3.35"
6572	RPAホールディングス	2018/03/27	3200	3570	8220	14280	3370	3570	高橋 知道 （上場時47歳9カ月）／1970年生	48	2000	7	18	530550000	5170000	600000	8.3	91.7	0.0	人件費やRPA（ロボットによる業務自動化）ソフトウエア導入などにかかる外注費	16544000000	45.27	41.03	4.24	0	0	0	13.96	3.82	"高橋 知道	代表取締役	2470000	41.03
大角 暢之	取締役、子会社の役員	775000	12.87
GMCM VCP 1 PTE.LTD.	ベンチャーキャピタル（ファンド）	700000	11.63
山根 大	子会社の役員	310000	5.15
石井 岳之	子会社の役員	275000	4.57
松井 哲史	取締役	255000	4.24
ｿﾌﾄﾊﾞﾝｸ(株)	資本業務提携先	230000	3.82
西木 隆	監査役	200000	3.32
松本 深雪	顧問税理士	154800	2.57
FinTechﾋﾞｼﾞﾈｽｲﾉﾍﾞｰｼｮﾝ	ベンチャーキャピタル（ファンド）	140000	2.33"
6571	"キュービーネット
ホールディングス"	2018/03/23	2250	2250	2115	2115	2000	2250	北野 泰男 （上場時48歳8カ月）／1969年生	49	2014	2	7	1000000000	12000000	11253700	0.0	87.0	13.0	-	27000000000	6.720000000000001	3.93	2.79	0	0	0.18	86.82	0	"ｲﾝﾃｸﾞﾗﾙ2号投組	ベンチャーキャピタル（ファンド）	10133500	74.27
Integral Fund II(A)	ベンチャーキャピタル（ファンド）	1120200	8.21
ｲﾝﾃｸﾞﾗﾙ(株)	ベンチャーキャピタル（ファンド）	592300	4.34
北野 泰男	代表取締役社長	536000	3.93
入山 裕左	常務取締役	142000	1.04
宮崎 誠	取締役	108000	0.79
松本 修	取締役	108000	0.79
松尾 香織	執行役員	23000	0.17
新見 哲也	従業員	12000	0.09
古谷 亮二	従業員	12000	0.09"
9450	ファイバーゲート	2018/03/23	910	1050	3000	2388	910	1050	猪又 将哲（上場時53歳0カ月）／1965年生	53	2000	115	7	93750000	4611600	1152300	42.2	44.7	13.0	通信設備費用や通信基盤管理システムの構築費用	4196556000	85.97	72.49	13.48	0	0	4.699999999999999	3.37	0	"猪又 将哲	代表取締役社長	1965000	43.43
(株)MIｺｰﾎﾟﾚｰｼｮﾝ	役員らが議決権の過半数を所有する会社	1315000	29.06
松本 泰三	専務取締役	510000	11.27
ほっかいどう地方創生	ベンチャーキャピタル（ファンド）	152500	3.37
大塚 和彦	取締役会長	100000	2.21
金子 尚	従業員	59500	1.31
今川 茂範	従業員	52800	1.17
野呂 公平	従業員	52550	1.16
水野 克也	特別利害関係者など	50000	1.1
浜渦 隆文	従業員	47850	1.06
従業員持ち株会	特別利害関係者など	32500	0.72"
