コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
195A	ライスカレー	東証グロース	サービス業	B	2024/06/19	1420	1420	1800	1560	1240	1420	大久保 遼（上場時35歳1カ月）／1989年生	35	2016	81	34	100000000	2968590	812000	28.3	58.7	13.0	人材採用費・人件費、広告宣伝費、新規事業開発投資	4215397800	53.8	44.4	9.4	0	0	3.1	7.3	0	"大久保遼	代表取締役社長など	1367730	42.1
GMOﾍﾞﾝﾁｬｰ通信ｽﾀｰﾄｱｯﾌﾟ支援(株)	投資業(ﾌｧﾝﾄﾞ)	144720	4.5
川上慶士	従業員	100000	3.1
(株)丸井ｸﾞﾙｰﾌﾟ	特別利害関係者など	94000	2.9
みずほ成長支援第3号投組	投資業(ﾌｧﾝﾄﾞ)	90110	2.8
森岡祐平	取締役	90000	2.8
GMOﾒｲｸｼｮｯﾌﾟ(株)	特別利害関係者など	87260	2.7
岩片麻翔	子会社の代表取締役	75240	2.3
匿名1	執行役員	75000	2.3
匿名2	執行役員	71800	2.2
大南洋右	取締役	66710	2.1
中井咲希	特別利害関係者など	60000	1.9
(株)クボタヤス	特別利害関係者など	60000	1.9"
192A	インテグループ	東証グロース	サービス業	B	2024/06/18	3830	3960	5000	5940	3830	3960	藤井 一郎（上場時50歳1カ月）／1974年生	50	2007	39	2	100000000	2050000	609600	8.2	78.8	13.0	人材採用費・人件費、広告投資	7851500000	92.8	90.0	2.8	0	0	4.3	0	0	"藤井一郎	代表取締役社長	1000000	45.0
籠谷智輝	取締役副社長	1000000	45.0
広瀬一憲	取締役	61500	2.8
中島知広	従業員	20700	0.9
徳田陽太	従業員	18100	0.8
松本直久	従業員	17400	0.8
森山克哉	従業員	12700	0.6
高辻智之	従業員	11200	0.5
佐藤優哉	従業員	9300	0.4
堤瞭	従業員	7100	0.3"
190A	ChordiaTherapeutics	東証グロース	医薬品	B	2024/06/14	153	153	150	255	143	153	三宅 洋（上場時53歳11カ月）／1970年生	54	2017	21	21	90000000	65543800	10465000	87.0	0.0	13.0	抗がん薬化合物CTX-712（CLK阻害薬）にかかる開発業務委託費用	10028201400	6.1	6.1	0	0	0	9.0	64.0	0	"武田薬品工業(株)	ﾗｲｾﾝｽ契約先	9453400	14.7
ｲﾉﾍﾞｰｼｮﾝ京都2016投組	投資業(ﾌｧﾝﾄﾞ)	7954800	12.4
New Life Science 1号投組	投資業(ﾌｧﾝﾄﾞ)	6598600	10.3
日本ｸﾞﾛｰｽｷｬﾋﾟﾀﾙ投資法人	投資業(ﾌｧﾝﾄﾞ)	5052800	7.9
ｼﾞｬﾌｺSV5共有投組	投資業(ﾌｧﾝﾄﾞ)	4615600	7.2
従業員17名	従業員	4286000	6.7
MEDIPAL Innovation 投組	投資業(ﾌｧﾝﾄﾞ)	4210800	6.5
三菱UFJﾗｲﾌｻｲｴﾝｽ1号投組	投資業(ﾌｧﾝﾄﾞ)	3977200	6.2
三宅洋	代表取締役CEO	3930000	6.1
協創ﾌﾟﾗｯﾄﾌｫｰﾑ開発1号投組	投資業(ﾌｧﾝﾄﾞ)	3368600	5.2
京大ﾍﾞﾝﾁｬｰNVCC2号投組	投資業(ﾌｧﾝﾄﾞ)	2660600	4.1
森下大輔	従業員	1466000	2.3
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ4号投組	投資業(ﾌｧﾝﾄﾞ)	1360000	2.1
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ5号投組	投資業(ﾌｧﾝﾄﾞ)	1360000	2.1"
189A	D&Mカンパニー	東証グロース	サービス業	B	2024/06/11	1000	1000	1250	1308	950	1000	松下 明義（上場時57歳1カ月）／1967年生	57	2015	19	23	153435000	2114000	782000	74.2	12.8	13.0	借入金の返済	2114000000	8.6	6.2	2.4	0	0	0	6.9	0	"(株)YSY	松井信博らの資産管理会社	800000	48.8
松井信博	特別利害関係者など	160000	9.8
松下明義	代表取締役社長	102000	6.2
ｲﾉﾍﾞｰｼｮﾝ･ｴﾝｼﾞﾝPOC第2投組	投資業(ﾌｧﾝﾄﾞ)	84000	5.1
松井太	特別利害関係者など	80000	4.9
大阪商工信用金庫	特別利害関係者など	62000	3.8
松井雅子	特別利害関係者など	60000	3.7
ﾅｶｻﾞﾜﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	特別利害関係者など	50000	3.0
藤井幹正	専務取締役など	40000	2.4
HVC2号投組	投資業(ﾌｧﾝﾄﾞ)	30000	1.8
露口六彦	特別利害関係者など	22000	1.3"
186A	アストロスケールホールディングス	東証グロース	サービス業	S	2024/06/05	720	850	1300	1281	750	850	岡田 光信（上場時51歳2カ月）／1973年生	51	2018	29	67	100000000	113028400	28054100	79.0	9.8	11.1	プロジェクト開発費・研究開発費、運転資金	81380448000	29.3	26.8	2.5	0	0	0	33.7	0	"岡田光信	代表取締役社長兼CEOなど	27600300	26.8
(株)INCJ	投資業(ﾌｧﾝﾄﾞ)	17041200	16.5
ｼﾞｬﾌｺSV4共有投組	投資業(ﾌｧﾝﾄﾞ)	4405000	4.3
(株)ｸﾞｰﾆｰｽﾞ	投資業(ﾌｧﾝﾄﾞ)、前沢友作の資産管理会社	3239700	3.1
ASｴｰｽﾀｰﾄ1号投組	投資業(ﾌｧﾝﾄﾞ)	2950200	2.9
三菱電機(株)	特別利害関係者など	2649700	2.6
ﾌﾞﾗｯｶﾋﾞｰ･ｸﾘｽﾄﾌｧｰ	取締役兼COOなど	2612900	2.5
ｽﾍﾟｰｽ･ｴｰｽﾀｰﾄ1号投組	投資業(ﾌｧﾝﾄﾞ)	2597000	2.5
日本ｸﾞﾛｰｽｷｬﾋﾟﾀﾙ投資法人	投資業(ﾌｧﾝﾄﾞ)	2523700	2.5
THE FUND投組	投資業(ﾌｧﾝﾄﾞ)	1977500	1.9"
184A	学びエイド	東証グロース	情報・通信業	B	2024/05/28	970	970	1400	1282	910	970	広政 愁一（上場時56歳11カ月）／1967年生	57	2015	30	6	120122000	2248100	841800	21.4	65.6	13.0	事務所拡張のための設備投資、採用費・人件費、広告宣伝費	2180657000	61.3	52.9	8.4	0	0	0.5	32.2	3.2	"広政愁一	代表取締役社長	1163700	52.9
K&Pﾊﾟｰﾄﾅｰｽﾞ2号投組	投資業(ﾌｧﾝﾄﾞ)	514300	23.4
K&Pﾊﾟｰﾄﾅｰｽﾞ3号投組	投資業(ﾌｧﾝﾄﾞ)	171200	7.8
鈴木健一	取締役	158000	7.2
共同印刷(株)	資本業務提携先	70000	3.2
旺文社ｲﾉﾍﾞｰｼｮﾝﾌｧﾝﾄﾞ1号投組	投資業(ﾌｧﾝﾄﾞ)	22300	1.0
野田亮太	従業員	11200	0.5
松本英二	取締役	9400	0.4
杉浦久恵	取締役	8000	0.4
平林明日樹	取締役	8000	0.4"
177A	コージンバイオ	東証グロース	化学	B	2024/04/25	1840	1900	1900	2030	1840	1900	中村 孝人（上場時74歳11カ月）／1949年生	75	1981	133	39	426656000	5015000	977500	87.0	0.0	13.0	倉庫と休憩更衣室施設の建て替え、システム投資、粉末培地製造のための設備投資、災害に備えた設備導入	9227600000	63.0	63.0	0	0	0	0	4.8	0	"中村孝人	代表取締役社長	2209500	53.0
TAKAｺｰﾎﾟﾚｰｼｮﾝ(株)	役員らが議決権の過半数所有	416500	10.0
ｵﾘｴﾝﾀﾙ酵母工業(株)	特別利害関係者など	270000	6.5
ｺｰｼﾞﾝﾊﾞｲｵ従業員持株会	特別利害関係者など	176000	4.2
富士ﾌｲﾙﾑ和光純薬(株)	取引先	140000	3.4
渡辺恒美	特別利害関係者など	120000	2.9
SMBC事業開発1号投組	投資業(ﾌｧﾝﾄﾞ)	100000	2.4
埼玉りそな銀2号投組	投資業(ﾌｧﾝﾄﾞ)	100000	2.4
ｺｽﾓ･ﾊﾞｲｵ(株)	取引先	100000	2.4
ﾆﾌﾟﾛ(株)	特別利害関係者など	80000	1.9"
176A	レジル	東証グロース	電気・ガス業	A	2024/04/24	1080	1200	1150	1205	1100	1200	丹治 保積（上場時52歳6カ月）／1971年生	53	1994	174	14	100000000	18345000	5928300	2.5	84.4	13.0	マンション防災サービスの設備投資	19812600000	80.1	78.8	1.3	0	0	0	4.6	9.1	"Team Energy GI(株)	創業者の資産管理会社	11355000	56.8
中村誠司	創業者	3859100	19.3
関西電力(株)	資本業務提携先	1820000	9.1
丹治保積	代表取締役社長	533250	2.7
EEIｽﾏｰﾄｴﾅｼﾞｰ投組	投資業(ﾌｧﾝﾄﾞ)	367100	1.8
EEIｸﾘｰﾝﾃｯｸ投組	投資業(ﾌｧﾝﾄﾞ)	280000	1.4
みずほｸﾞﾛｰｽﾊﾟｰﾄﾅｰｽﾞ1号投組	投資業(ﾌｧﾝﾄﾞ)	280000	1.4
山本直隆	取締役CFO	189800	0.9
下平福子	元取締役	116100	0.6
北川竜太	取締役	75000	0.4"
175A	Will Smart	東証グロース	情報・通信業	B	2024/04/16	1380	1656	2000	1580	1320	1380	石井 康弘（上場時45歳8カ月）／1978年生	46	2012	50	7	545850000	1444000	772800	25.9	61.1	13.0	人材採用および人件費・教育費、設備投資	1992720000	67.2	7.9	3.5	0	55.8	0	0	26.3	"(株)ｾﾞﾝﾘﾝ	親会社	845000	55.8
九州旅客鉄道(株)	資本業務提携先	222000	14.7
石井康弘	代表取締役社長	103000	6.8
ENEOS(株)	資本業務提携先	83000	5.5
都築電気(株)	資本業務提携先	50000	3.3
金秉都	執行役員	43000	2.8
岡谷鋼機(株)	資本業務提携先	22000	1.4
飛島建設(株)	資本業務提携先	22000	1.4
布目章次	取締役副社長	17000	1.1
杉山賢治	執行役員	11000	0.7"
173A	ハンモック	東証グロース	情報・通信業	A	2024/04/11	2060	2060	2600	2160	1940	2060	若山 大典（上場時47歳4カ月）／1976年生	48	1994	221	8	36483000	4360000	1526000	3.3	83.7	13.0	採用費、製品開発費	8981600000	95.5	95.3	0.2	0	0	0.2	0	0	"若山大典	代表取締役社長	1900000	44.4
若山正美	取締役会長、代表取締役の父	1080000	25.2
若山悠	代表取締役の血族	510000	11.9
高野紀子	代表取締役の血族、従業員	450000	10.5
若山知子	代表取締役の配偶者	140000	3.3
水元敬也	特別利害関係者など	50000	1.2
ﾊﾝﾓｯｸ従業員持株会	特別利害関係者など	26033	0.6
冨来(戸籍名:高橋)美穂子	取締役CFO	8620	0.2
米野雅士	従業員	5172	0.1
通事大作	従業員	5172	0.1"
168A	イタミアート	東証グロース	その他製品	B	2024/04/08	1590	1600	3000	2000	1580	1600	伊丹 一晃（上場時54歳1カ月）／1970年生	54	1999	100	8	150500000	1470000	655500	64.1	22.9	13.0	七日市工場の生産設備の増強・整備	2337300000	87.0	85.2	1.8	0	0	0	11.0	0	"(株)ｲﾀﾐﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数所有	530000	48.8
伊丹一晃	代表取締役社長	366500	33.7
K&Pﾊﾟｰﾄﾅｰｽﾞ3号投組	投資業(ﾌｧﾝﾄﾞ)	85000	7.8
識学1号投組	投資業(ﾌｧﾝﾄﾞ)	35000	3.2
伊丹礼子	代表取締役の配偶者	23000	2.1
渡辺淳也	取締役	8400	0.8
伊丹亮平	取締役	7100	0.7
渡辺史枝	代表取締役の血族、取締役の配偶者、従業員	6400	0.6
河田肇	取締役	3000	0.3
野瀬洋輔	常勤監査役	3000	0.3"
160A	アズパートナーズ	東証スタンダード	サービス業	B	2024/04/04	1890	1920	3000	2923	1890	1920	植村 健志（上場時57歳9カ月）／1966年生	58	2004	835	19	122800000	3423000	1046500	37.6	49.4	13.0	新規介護付きホームなどの器具備品の購入や建築費、運転資金、借入金の返済	6469470000	72.3	58.2	14.1	0	0	0	0	0	"(株)ﾌﾞﾚｽ	役員らが議決権の過半数所有	1350000	43.5
MIRARTHﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	元親会社	600000	19.3
植村健志	代表取締役社長兼CEO	455000	14.7
伊藤啓敏	取締役兼専務執行役員	195000	6.3
山本皇自	取締役兼執行役員	187500	6.0
ｱｽﾞﾊﾟｰﾄﾅｰｽﾞ従業員持株会	特別利害関係者など	74000	2.4
松尾篤人	取締役兼上席執行役員	57000	1.8
吉田健一	取引先	30000	1.0
長谷部裕樹	取引先	15000	0.5
若月晃	取引先	15000	0.5
梅沢康二	顧問弁護士	15000	0.5
小川雅義	取引先	15000	0.5"
157A	グリーンモンスター	東証グロース	サービス業	B	2024/03/29	920	980	2000	1700	920	980	小川 亮（上場時45歳6カ月）／1978年生	46	2013	36	7	31900000	3190000	1150000	65.2	21.7	13.0	採用費・人件費、システム開発費、広告宣伝費	2934800000	59.4	47.9	11.5	0	0	1.4	24.3	0	"小川亮	代表取締役	1290000	46.8
WMｸﾞﾛｰｽ4号投組	投資業(ﾌｧﾝﾄﾞ)	670000	24.3
藤沢(戸籍名:豊田)亜理沙	取締役	316400	11.5
中村直樹	新株予約権信託の受託者	180000	6.5
久保ひふみ	ｴﾝｾﾞﾙ投資家	110000	4.0
(株)KINOCOS	特別利害関係者など	40000	1.4
Don’t Look Back in Anger(株)	代表取締役の資産管理会社	30000	1.1
室町智之	従業員	16000	0.6
宮島創	従業員	12000	0.4
井口沙耶香	従業員	10400	0.4"
156A	マテリアルグループ	東証グロース	サービス業	A	2024/03/29	1040	1180	1180	1085	1100	1180	青崎 曹（上場時36歳3カ月）／1987年生	37	2014	29	15	90000000	9877197	5620100	0.9	86.1	13.0	採用費・研修費	10272284880	5.4	2.0	3.4	0	0	0.2	87.2	0	"戦略PR投組	投資業(ﾌｧﾝﾄﾞ)	6951145	62.0
10X Investment Ltd.	投資業(ﾌｧﾝﾄﾞ)	2241184	20.0
馬場沙紀	新株予約権信託の受託者	600000	5.3
Retweet and Share Ltd.	投資業(ﾌｧﾝﾄﾞ)	583095	5.2
青崎曹	代表取締役CEOなど	225339	2.0
関航	子会社の取締役	164347	1.5
吉田和樹	取締役CFOなど	155692	1.4
竹中久貴	子会社の取締役	37871	0.3
伍卯	子会社の取締役	26515	0.2
馬場亮平	従業員	25118	0.2"
153A	カウリス	東証グロース	情報・通信業	A	2024/03/28	1440	1530	3500	2875	1440	1530	島津 敦好（上場時45歳4カ月）／1978年生	46	2015	43	21	55000000	6086700	1829300	20.8	66.2	13.0	人件費・採用費、セキュリティー投資（システム利用料・業務委託料）、借入金の返済	8764848000	67.4	59.0	8.4	0	0	2.9	4.5	2.4	"(株)rhizome	役員らが議決権の過半数所有	3252900	50.1
島津敦好	代表取締役社長	576900	8.9
造田洋典	取締役	300000	4.6
Salesforce Ventures LLC	投資業(ﾌｧﾝﾄﾞ)	293400	4.5
安藤洋輔	顧問	280000	4.3
大久保久幸	従業員	189400	2.9
ｿﾆｰｸﾞﾙｰﾌﾟ(株)	特別利害関係者など	188600	2.9
(株)電通総研	特別利害関係者など	188600	2.9
関西電力送配電(株)	資本業務提携先	154400	2.4
真武信和	取締役	139500	2.1
SU SHIH WEN	執行役員	112900	1.7
(株)ｾﾌﾞﾝ銀行	特別利害関係者など	83300	1.3"
155A	情報戦略テクノロジー	東証グロース	情報・通信業	B	2024/03/28	600	460	1000	1021	380	460	高井 淳（上場時48歳9カ月）／1975年生	49	2009	283	5	50000000	9970000	2380500	61.8	25.2	13.0	設備投資（本社移転に係る内装などの工事費用や敷金）、運転資金（本社の移転・拡張より増加する地代家賃、人材の採用）	5982000000	85.5	84.5	1.0	0	0	0	0	0	"高井淳	代表取締役社長	4476317	47.4
(株)ISTﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数所有	3500000	37.1
ｺﾀｴﾙ信託(株)	新株予約権信託の受託者	660000	7.0
近藤将人	従業員、元取締役	280000	3.0
礒谷幸始	特別利害関係者など	264320	2.8
社員持株会	特別利害関係者など	164963	1.8
広田重徳	取締役	94400	1.0"
149A	シンカ	東証グロース	情報・通信業	B	2024/03/27	1050	1320	1720	1671	1050	1100	江尻 高宏（上場時47歳11カ月）／1976年生	48	2014	56	39	99000000	3159320	713000	65.5	21.5	13.0	人材関連費用、広告宣伝費	3317286000	26.3	26.3	0	0	0	0	37.5	0	"江尻高宏	代表取締役社長	530480	17.2
DCIﾍﾞﾝﾁｬｰ成長支援投組	投資業(ﾌｧﾝﾄﾞ)	515680	16.7
(株)ﾅﾝﾃﾞｨ	役員らが議決権の過半数所有	280000	9.1
SBI AI&Blockchain投組	投資業(ﾌｧﾝﾄﾞ)	250000	8.1
東京神奈川ｲﾉﾍﾞｰｼｮﾝ応援1号投組	投資業(ﾌｧﾝﾄﾞ)	139400	4.5
ﾘｰﾄﾞ･ｸﾞﾛｰｽ3号投組	投資業(ﾌｧﾝﾄﾞ)	136000	4.4
NVCC8号投組	投資業(ﾌｧﾝﾄﾞ)	116000	3.8
ｽﾀｰﾃｨｱﾚｲｽﾞ(株)	特別利害関係者など	104000	3.4
(株)J.C.O.S	特別利害関係者など	100000	3.2
池田吉史	元取締役	96000	3.1
千本倖生	元取締役	84080	2.7
河辺幸夫	特別利害関係者など	52200	1.7"
151A	ダイブ	東証グロース	サービス業	B	2024/03/27	1710	1820	3000	3225	1710	1820	庄子 潔（上場時45歳0カ月）／1979年生	45	2002	137	9	10000000	2765000	707200	51.6	35.4	13.0	広告宣伝費、採用費・人件費	4728150000	85.5	81.1	4.4	0	0	0	3.0	0	"庄子潔	代表取締役社長	1450745	52.7
(同)なかなか	役員らが議決権の過半数所有	758740	27.6
ｺﾀｴﾙ信託(株)	新株予約権信託の受託者	198300	7.2
山本拓嗣	取締役	77000	2.8
ﾀﾞｲﾌﾞ従業員持株会	特別利害関係者など	65910	2.4
SBI4&5投組	投資業(ﾌｧﾝﾄﾞ)	51075	1.9
野方慎太郎	取締役	44500	1.6
SBI4&5投組2号	投資業(ﾌｧﾝﾄﾞ)	31530	1.1
(同)ﾉｯﾄｶﾝﾊﾟﾆｰ	役員らが議決権の過半数所有	12000	0.4
西江肇司	ﾍﾞｸﾄﾙ会長兼社長	12000	0.4
(株)ﾃﾞｨ・ﾎﾟｯﾌﾟｽｸﾞﾙｰﾌﾟ	特別利害関係者など	12000	0.4"
146A	コロンビア・ワークス	東証スタンダード	不動産業	A	2024/03/27	3110	3300	3500	3745	3110	3300	中内 準（上場時48歳5カ月）／1975年生	49	2013	32	3	100000000	3333400	1050500	79.3	7.6	13.0	不動産の新規取得および開発に係る運転資金	10366874000	100.0	93.4	6.6	0	0	0	0	0	"Nstyle(株)	役員らが議決権の過半数所有	1300000	52.0
中内準	代表取締役	1035000	41.4
水山直也	取締役	165000	6.6"
148A	ハッチ・ワーク	東証グロース	情報・通信業	B	2024/03/26	1680	2160	3700	2815	1680	1800	増田 知平（上場時45歳9カ月）／1978年生	46	2000	67	28	100000000	1817900	348700	46.4	40.6	13.0	基幹業務システム投資、貸し会議室の新規出店にかかる設備投資、人件費、本社移転、借入金の返済	3054072000	61.8	61.8	0	0	0	0	17.4	0	"(株)大竹ｱﾝﾄﾞﾊﾟｰﾄﾅｰｽﾞ	役員らが議決権の過半数所有	465000	25.3
(株)ﾀﾞｲﾅｴｯｸﾞ	役員らが議決権の過半数所有	276600	15.0
大竹弘	代表取締役会長	211500	11.5
増田知平	代表取締役社長	184400	10.0
ENEOSｲﾉﾍﾞｰｼｮﾝﾊﾟｰﾄﾅｰｽﾞ(同)	投資業(ﾌｧﾝﾄﾞ)	116700	6.3
EEI4号ｲﾉﾍﾞｰｼｮﾝ&ｲﾝﾊﾟｸﾄ投組	投資業(ﾌｧﾝﾄﾞ)	59900	3.2
ｲﾉﾍﾞｰｼｮﾝ･ｴﾝｼﾞﾝPOC第2号投組	投資業(ﾌｧﾝﾄﾞ)	54700	3.0
IEﾌｧｽﾄ&ｴｸｾﾚﾝﾄ投組	投資業(ﾌｧﾝﾄﾞ)	50700	2.8
谷正男	特別利害関係者など	45600	2.5
ﾏｰｷｭﾘｱ･ﾋﾞｽﾞﾃｯｸ投組	投資業(ﾌｧﾝﾄﾞ)	38900	2.1"
150A	JSH	東証グロース	サービス業	B	2024/03/26	380	456	1000	893	350	380	野口 和輝（上場時59歳4カ月）／1964年生	60	2016	423	15	985075000	5482600	977500	87.0	0.0	13.0	設備投資、広告宣伝費、人材採用費	2083388000	39.6	39.6	0	0	0	0	52.1	0	"野口和輝	代表取締役会長兼社長	1976000	39.6
ｼﾞｬﾌｺSV5共有投組	投資業(ﾌｧﾝﾄﾞ)	1570800	31.5
ｼﾞｬﾌｺSV5ｽﾀｰ投組	投資業(ﾌｧﾝﾄﾞ)	388400	7.8
東京ｾﾝﾁｭﾘｰ(株)	投資業(ﾌｧﾝﾄﾞ)	180000	3.6
Ariake Secondary Fund III L.P.	投資業(ﾌｧﾝﾄﾞ)	106600	2.1
芙蓉総合ﾘｰｽ(株)	投資業(ﾌｧﾝﾄﾞ)	106600	2.1
FFGﾍﾞﾝﾁｬｰ投組第2号	投資業(ﾌｧﾝﾄﾞ)	73200	1.5
SGｲﾝｷｭﾍﾞｰﾄ第1号投組	投資業(ﾌｧﾝﾄﾞ)	66000	1.3
大分VCｻｸｾｽﾌｧﾝﾄﾞ6号投組	投資業(ﾌｧﾝﾄﾞ)	42000	0.8
三菱UFJｷｬﾋﾟﾀﾙ8号投組	投資業(ﾌｧﾝﾄﾞ)	33200	0.7
GLIN Impact Capital投組	投資業(ﾌｧﾝﾄﾞ)	33200	0.7"
145A	L is B	東証グロース	情報・通信業	B	2024/03/26	920	1188	1782	1553	920	990	横井 太輔（上場時52歳10カ月）／1971年生	53	2010	88	35	100000000	4955200	1672600	47.8	39.1	13.0	採用費・人件費、PRマーケティング費	4558784000	53.1	50.1	3.0	0	0	0	5.8	0	"(株)Well Side	役員らが議決権の過半数所有	1524000	33.4
横井太輔	代表取締役社長CEO	642000	14.1
(株)ｲﾝﾀｰﾈｯﾄｲﾆｼｱﾃｨﾌﾞ	取引先	312500	6.9
(株)ﾁｪﾝｼﾞﾎｰﾙﾃﾞｨﾝｸﾞｽ	取引先	300000	6.6
DCIﾍﾞﾝﾁｬｰ成長支援投組	投資業(ﾌｧﾝﾄﾞ)	266700	5.8
ｱｽﾞﾜﾝ(株)	取引先	200000	4.4
浮川和宣	ｼﾞｬｽﾄｼｽﾃﾑ創業者	120000	2.6
(株)ｻﾝﾛﾌﾄ	取引先	80000	1.8
(株)QTnet	取引先	80000	1.8
城戸猛	取締役	70000	1.5
加納正喜	取締役COO	70000	1.5"
147A	ソラコム	東証グロース	情報・通信業	A	2024/03/26	845	870	1500	1563	820	870	玉川 憲（上場時48歳2カ月）／1976年生	48	2014	100	10	100000000	43220809	12426000	38.1	48.9	13.0	人件費・採用費、マーケティング投資、「SORACOM」拡充のための開発費	36521583605	78.8	7.7	12.9	0	58.2	0	2.2	11.0	"KDDI(株)	親会社	25272609	58.2
玉川憲	代表取締役社長CEO	3342000	7.7
舩渡大地	常務取締役COO	3306000	7.6
安川健太	常務取締役CTO	2286000	5.3
ｾｺﾑ(株)	資本業務提携先	962400	2.2
ｿｰｽﾈｸｽﾄ(株)	資本業務提携先	962400	2.2
ｿﾆｰｸﾞﾙｰﾌﾟ(株)	資本業務提携先	962400	2.2
日本瓦斯(株)	資本業務提携先	962400	2.2
(株)日立製作所	資本業務提携先	962400	2.2
WiL Ventures III, L.P.	資本業務提携先、投資業(ﾌｧﾝﾄﾞ)	962400	2.2"
143A	イシン	東証グロース	サービス業	B	2024/03/25	1080	1080	2500	2234	1000	1080	片岡 聡（上場時43歳4カ月）／1980年生	44	2005	85	8	8000000	1840000	563500	42.6	44.4	13.0	ソフトウエアの保守開発費用、新規事業の開発費用、人員採用費・人件費	1987200000	95.1	84.9	10.2	0	0	0	0	0	"(株)Bright Stone	役員らが議決権の過半数所有	760000	44.8
明石智義	代表取締役会長	629400	37.1
松浦道生	従業員、元常務取締役	72000	4.2
村口和孝	元取締役	53300	3.1
片岡聡	代表取締役社長	51200	3.0
吉田秀明	専務取締役	32000	1.9
丸山広大	取締役	32000	1.9
松本大	金融商品取引業者などの役員	21300	1.2
西中大史	取締役	10000	0.6
吉川慶	執行役員	7200	0.4"
142A	ジンジブ	東証グロース	サービス業	B	2024/03/22	1590	1750	4095	3980	1620	1750	佐々木 満秀（上場時56歳0カ月）／1968年生	56	2015	162	14	98000000	1396500	402500	49.7	37.3	13.0	人材採用・人件費、広告宣伝費	2220435000	81.3	74.5	6.8	0	0	0	14.0	0	"佐々木満秀	代表取締役社長	960000	74.5
三菱UFJｷｬﾋﾟﾀﾙ7号投組	投資業(ﾌｧﾝﾄﾞ)	130000	10.1
ﾅﾝﾄCVC2号投組	投資業(ﾌｧﾝﾄﾞ)	50000	3.9
海老根智仁	特別利害関係者など	30000	2.3
森隆史	専務取締役	22700	1.8
森田司	取締役	14800	1.1
渡辺圭美	取締役	13800	1.1
新田圭	常務取締役	12800	1.0
長谷川佳紀	取締役	12800	1.0
池田良介	社外取締役	10000	0.8
橋本典子	特別利害関係者など	5000	0.4"
5858	STG	東証グロース	非鉄金属	C	2024/03/21	1870	1920	3250	3215	1820	1920	佐藤 輝明（上場時57歳4カ月）／1966年生	58	1982	61	39	195062000	988400	356500	42.1	45.0	12.9	生産能力向上のための設備投資、運転資金	1848308000	45.4	41.3	4.1	0	0	4.8	33.2	0	"佐藤輝明	代表取締役社長	264000	31.9
TNP中小企業・ﾍﾞﾝﾁｬｰ企業成長応援投組	投資業(ﾌｧﾝﾄﾞ)	119300	14.4
佐藤武幸	代表取締役の血族	77800	9.4
三菱UFJｷｬﾋﾟﾀﾙ(株)	投資業(ﾌｧﾝﾄﾞ)	70000	8.5
兼光喜彦	従業員	40000	4.8
ごうぎんｷｬﾋﾟﾀﾙ3号投組	投資業(ﾌｧﾝﾄﾞ)	40000	4.8
森田泰成	専務取締役	34000	4.1
KSP3号B投組	投資業(ﾌｧﾝﾄﾞ)	26100	3.1
KSP4号投組	投資業(ﾌｧﾝﾄﾞ)	20000	2.4
(株)ｴｺﾘﾝｸﾞ	特別利害関係者など	15400	1.9"
141A	トライアルホールディングス	東証グロース	小売業	A	2024/03/21	1550	1700	2000	2215	1600	1700	亀田 晃一（上場時59歳11カ月）／1964年生	60	2015	72	528	100000000	118890400	26281000	80.7	6.3	13.0	店舗や物流センター、飲料水工場への設備投資、流通小売り事業でのIT投資、リテールAI事業でのソフトウエア開発、不動産開発	184280120000	77.9	77.9	0	0	0	0	0.4	0	"(株)ﾃｨｰ･ｴｲﾁ･ｼｰ	役員らが議決権の過半数所有	66000000	66.5
(株)Heroic investment	役員らが議決権の過半数所有	9374200	9.4
永田久男	代表取締役会長	1963800	2.0
(株)PALTAC	取引先	1200000	1.2
ｻﾝﾄﾘｰ(株)	特別利害関係者など	1000000	1.0
三井食品(株)	特別利害関係者など	1000000	1.0
ﾔﾏｴ久野(株)	特別利害関係者など	1000000	1.0
加藤産業(株)	特別利害関係者など	600000	0.6
北尾吉孝	特別利害関係者など	400000	0.4
SBIVenturesTwo(株)	投資業(ﾌｧﾝﾄﾞ)	400000	0.4
ﾌｸｼﾏｶﾞﾘﾚｲ(株)	取引先	400000	0.4"
