コード	企業名	競合リスト
7048	ベルトラ	"[{""code"": ""6030"", ""name"": ""アドベンチ""}, {""code"": ""6191"", ""name"": ""エアトリ""}, {""code"": ""6548"", ""name"": ""旅工房""}]"
4427	EduLab	"[{""code"": ""2345"", ""name"": ""クシム""}, {""code"": ""2464"", ""name"": ""アオバBB""}, {""code"": ""4421"", ""name"": ""DIシステ""}]"
7047	ポート	"[{""code"": ""7373"", ""name"": ""アイドマH""}, {""code"": ""7685"", ""name"": ""バイセル""}]"
7037	テノ．ホールディングス	"[{""code"": ""2749"", ""name"": ""JPHLD""}, {""code"": ""6189"", ""name"": ""グロバルK""}]"
6232	自律制御システム研究所	"[{""code"": ""3993"", ""name"": ""PKSHA""}, {""code"": ""4382"", ""name"": ""HEROZ""}, {""code"": ""4425"", ""name"": ""Kudan""}]"
4424	Amazia	"[{""code"": ""3641"", ""name"": ""パピレス""}, {""code"": ""3981"", ""name"": ""ビーグリー""}, {""code"": ""7035"", ""name"": ""&ファクト""}]"
7671	AmidAホールディングス	
4425	Kudan	"[{""code"": ""3653"", ""name"": ""モルフォ""}, {""code"": ""3787"", ""name"": ""テクノマセ""}, {""code"": ""3993"", ""name"": ""PKSHA""}]"
9434	ソフトバンク	"[{""code"": ""4755"", ""name"": ""楽天G""}, {""code"": ""9432"", ""name"": ""NTT""}, {""code"": ""9433"", ""name"": ""KDDI""}]"
7046	テクノスデータサイエンス・エンジニアリング	"[{""code"": ""3993"", ""name"": ""PKSHA""}, {""code"": ""4382"", ""name"": ""HEROZ""}]"
1450	田中建設工業	"[{""code"": ""1433"", ""name"": ""ベステラ""}, {""code"": ""5698"", ""name"": ""エンビプロ""}, {""code"": ""5699"", ""name"": ""イボキン""}]"
7045	ツクイスタッフ	
2970	グッドライフカンパニー	"[{""code"": ""3489"", ""name"": ""フェイスN""}, {""code"": ""3497"", ""name"": ""LTech""}, {""code"": ""5535"", ""name"": ""ミガロHD""}]"
7670	オーウエル	"[{""code"": ""8012"", ""name"": ""長瀬産業""}, {""code"": ""8098"", ""name"": ""稲畑産業""}, {""code"": ""8103"", ""name"": ""明和産業""}]"
1449	FUJIジャパン	"[{""code"": ""1401"", ""name"": ""エムビエス""}, {""code"": ""1439"", ""name"": ""安江工務店""}, {""code"": ""1738"", ""name"": ""ニットー""}]"
4423	アルテリア・ネットワークス	
7044	ピアラ	"[{""code"": ""3655"", ""name"": ""Bパッド""}, {""code"": ""3961"", ""name"": ""シルバエグ""}]"
7043	アルー	"[{""code"": ""4267"", ""name"": ""ライトW""}, {""code"": ""6200"", ""name"": ""インソース""}, {""code"": ""7367"", ""name"": ""セルム""}]"
3498	霞ヶ関キャピタル	"[{""code"": ""2337"", ""name"": ""いちご""}, {""code"": ""3482"", ""name"": ""ロードスタ""}]"
7042	アクセスグループ・ホールディングス	"[{""code"": ""2301"", ""name"": ""学情""}, {""code"": ""4286"", ""name"": ""CLHLD""}, {""code"": ""4760"", ""name"": ""アルファ""}]"
4422	VALUENEX	"[{""code"": ""3655"", ""name"": ""Bパッド""}, {""code"": ""3984"", ""name"": ""ユーザーL""}]"
3497	リーガル不動産	"[{""code"": ""2982"", ""name"": ""ADワクス""}, {""code"": ""3242"", ""name"": ""アーバネト""}, {""code"": ""3294"", ""name"": ""eグランド""}]"
4421	ディ・アイ・システム	"[{""code"": ""2335"", ""name"": ""キューブS""}, {""code"": ""3924"", ""name"": ""ランドC""}, {""code"": ""4299"", ""name"": ""ハイマクス""}]"
9279	ギフト	"[{""code"": ""3561"", ""name"": ""力の源HD""}, {""code"": ""7611"", ""name"": ""ハイデイ日""}, {""code"": ""8200"", ""name"": ""リンガー""}]"
7805	プリントネット	"[{""code"": ""4384"", ""name"": ""ラクスル""}, {""code"": ""7795"", ""name"": ""キョウリツ""}, {""code"": ""7901"", ""name"": ""マツモト""}]"
4420	イーソル	"[{""code"": ""2359"", ""name"": ""コア""}, {""code"": ""3741"", ""name"": ""セック""}]"
4598	Delta-Fly Pharma	"[{""code"": ""4564"", ""name"": ""オンコセラ""}, {""code"": ""4588"", ""name"": ""オンコリス""}, {""code"": ""4597"", ""name"": ""ソレイジア""}]"
7041	CRGホールディングス	"[{""code"": ""2471"", ""name"": ""エスプール""}, {""code"": ""6070"", ""name"": ""キャリアL""}, {""code"": ""6089"", ""name"": ""ウィルG""}]"
7039	ブリッジインターナショナル	"[{""code"": ""3915"", ""name"": ""テラスカイ""}, {""code"": ""4290"", ""name"": ""プレステI""}, {""code"": ""6200"", ""name"": ""インソース""}]"
3612	ワールド	"[{""code"": ""2685"", ""name"": ""アダストリ""}, {""code"": ""3608"", ""name"": ""TSIHD""}, {""code"": ""8016"", ""name"": ""オンワドH""}]"
7038	フロンティア・マネジメント	"[{""code"": ""4310"", ""name"": ""Dインキュ""}, {""code"": ""4792"", ""name"": ""山田コンサ""}]"
9285	東京インフラ・エネルギー投資法人	
6233	極東産機	"[{""code"": ""5941"", ""name"": ""中西製作所""}, {""code"": ""5982"", ""name"": ""マルゼン""}, {""code"": ""6405"", ""name"": ""鈴茂器工""}]"
7326	SBIインシュアランスグループ	"[{""code"": ""7157"", ""name"": ""ライフ生命""}, {""code"": ""8630"", ""name"": ""SOMPO""}, {""code"": ""8750"", ""name"": ""第一生命H""}]"
4398	ブロードバンドセキュリティ	"[{""code"": ""3857"", ""name"": ""ラック""}, {""code"": ""4417"", ""name"": ""Gセキュリ""}, {""code"": ""9250"", ""name"": ""GRCS""}]"
7325	アイリックコーポレーション	"[{""code"": ""4488"", ""name"": ""AIins""}, {""code"": ""7343"", ""name"": ""ブロドMd""}, {""code"": ""8798"", ""name"": ""アドバンス""}]"
7036	イーエムネットジャパン	"[{""code"": ""2389"", ""name"": ""デジタルH""}, {""code"": ""4293"", ""name"": ""セプテニH""}, {""code"": ""4784"", ""name"": ""GMOアド""}]"
7037	テノ．ホールディングス	"[{""code"": ""2749"", ""name"": ""JPHLD""}, {""code"": ""6189"", ""name"": ""グロバルK""}]"
3496	アズーム	"[{""code"": ""2353"", ""name"": ""日駐車場開""}, {""code"": ""3479"", ""name"": ""TKP""}, {""code"": ""4666"", ""name"": ""パーク24""}]"
3495	香陵住販	"[{""code"": ""3297"", ""name"": ""東武住販""}, {""code"": ""3299"", ""name"": ""ムゲンE""}, {""code"": ""8940"", ""name"": ""インテリク""}]"
3494	マリオン	"[{""code"": ""3266"", ""name"": ""FクリG""}, {""code"": ""3482"", ""name"": ""ロードスタ""}, {""code"": ""8929"", ""name"": ""青山財産N""}]"
3493	伊藤忠アドバンス・ロジスティクス投資法人	
9275	ナルミヤ・インターナショナル	"[{""code"": ""2685"", ""name"": ""アダストリ""}, {""code"": ""3415"", ""name"": ""東京ベース""}, {""code"": ""3612"", ""name"": ""ワールド""}]"
7035	and factory	"[{""code"": ""3981"", ""name"": ""ビーグリー""}, {""code"": ""4424"", ""name"": ""アメイジア""}, {""code"": ""4446"", ""name"": ""リンクUG""}]"
4397	チームスピリット	"[{""code"": ""3923"", ""name"": ""ラクス""}, {""code"": ""3994"", ""name"": ""マネフォワ""}, {""code"": ""4443"", ""name"": ""サンサン""}]"
4396	システムサポート	"[{""code"": ""2307"", ""name"": ""クロスキャ""}, {""code"": ""3924"", ""name"": ""ランドC""}, {""code"": ""9709"", ""name"": ""NCS&A""}]"
5699	イボキン	"[{""code"": ""1433"", ""name"": ""ベステラ""}, {""code"": ""5698"", ""name"": ""エンビプロ""}, {""code"": ""9247"", ""name"": ""TREHD""}]"
3492	タカラレーベン不動産投資法人	
7034	プロレド・パートナーズ	"[{""code"": ""4792"", ""name"": ""山田コンサ""}, {""code"": ""6080"", ""name"": ""M&ACP""}, {""code"": ""6560"", ""name"": ""LTS""}]"
4395	アクリート	"[{""code"": ""4193"", ""name"": ""ファブHD""}, {""code"": ""4372"", ""name"": ""ユミルLK""}, {""code"": ""4476"", ""name"": ""AIクロス""}]"
4394	エクスモーション	"[{""code"": ""3798"", ""name"": ""ULSG""}, {""code"": ""4722"", ""name"": ""フューチャ""}]"
3491	GA technologies	"[{""code"": ""2120"", ""name"": ""ライフル""}, {""code"": ""2980"", ""name"": ""SREHD""}, {""code"": ""4054"", ""name"": ""日本情報ク""}]"
4393	バンク・オブ・イノベーション	"[{""code"": ""3635"", ""name"": ""コエテクH""}, {""code"": ""3668"", ""name"": ""コロプラ""}, {""code"": ""3932"", ""name"": ""アカツキ""}]"
7033	マネジメントソリューションズ	"[{""code"": ""6088"", ""name"": ""シグマクシ""}, {""code"": ""6532"", ""name"": ""ベイカレ""}, {""code"": ""9556"", ""name"": ""イントルプ""}]"
7806	MTG	"[{""code"": ""2928"", ""name"": ""RIZAP""}, {""code"": ""6630"", ""name"": ""ヤーマン""}]"
1446	キャンディル	"[{""code"": ""1401"", ""name"": ""エムビエス""}, {""code"": ""1444"", ""name"": ""ニッソウ""}, {""code"": ""7320"", ""name"": ""ソルヴィー""}]"
7030	スプリックス	"[{""code"": ""4668"", ""name"": ""明光ネット""}, {""code"": ""4714"", ""name"": ""リソー教育""}, {""code"": ""4745"", ""name"": ""東京個別指""}]"
7032	パデコ	
7031	インバウンドテック	"[{""code"": ""6193"", ""name"": ""バチャレク""}, {""code"": ""7039"", ""name"": ""ブリッジI""}]"
4390	IPS	"[{""code"": ""3774"", ""name"": ""IIJ""}, {""code"": ""3843"", ""name"": ""フリーB""}, {""code"": ""9416"", ""name"": ""ビジョン""}]"
4388	エーアイ	"[{""code"": ""3653"", ""name"": ""モルフォ""}, {""code"": ""3773"", ""name"": ""AMI""}, {""code"": ""3787"", ""name"": ""テクノマセ""}]"
4389	プロパティデータバンク	"[{""code"": ""3712"", ""name"": ""情報企画""}, {""code"": ""4287"", ""name"": ""ジャストP""}]"
9274	国際紙パルプ商事	"[{""code"": ""8032"", ""name"": ""日本紙パ商""}, {""code"": ""9849"", ""name"": ""共同紙販H""}, {""code"": ""9929"", ""name"": ""平和紙業""}]"
6580	ライトアップ	"[{""code"": ""4771"", ""name"": ""F&M""}, {""code"": ""9928"", ""name"": ""ミロク情報""}]"
4387	ZUU	"[{""code"": ""2148"", ""name"": ""ITメデア""}, {""code"": ""6038"", ""name"": ""イード""}]"
9273	コーア商事ホールディングス	"[{""code"": ""4577"", ""name"": ""ダイト""}]"
4386	SIG	"[{""code"": ""2349"", ""name"": ""NID""}, {""code"": ""3799"", ""name"": ""キウェアS""}, {""code"": ""9709"", ""name"": ""NCS&A""}]"
6579	ログリー	"[{""code"": ""2491"", ""name"": ""バリューC""}, {""code"": ""6094"", ""name"": ""フリークO""}, {""code"": ""6562"", ""name"": ""ジーニー""}]"
4385	メルカリ	"[{""code"": ""2674"", ""name"": ""ハードオフ""}, {""code"": ""3092"", ""name"": ""ZOZO""}, {""code"": ""4689"", ""name"": ""ラインヤフ""}]"
4384	ラクスル	"[{""code"": ""2678"", ""name"": ""アスクル""}, {""code"": ""3064"", ""name"": ""Monot""}]"
6578	エヌリンクス	"[{""code"": ""3679"", ""name"": ""じげん""}, {""code"": ""6552"", ""name"": ""ゲムウィズ""}, {""code"": ""7047"", ""name"": ""ポート""}]"
6577	ベストワンドットコム	"[{""code"": ""6030"", ""name"": ""アドベンチ""}, {""code"": ""6191"", ""name"": ""エアトリ""}]"
7323	アイペット損害保険	
4382	HEROZ	"[{""code"": ""3655"", ""name"": ""Bパッド""}, {""code"": ""3993"", ""name"": ""PKSHA""}, {""code"": ""4259"", ""name"": ""エクサウィ""}]"
6574	コンヴァノ	"[{""code"": ""4679"", ""name"": ""田谷""}, {""code"": ""6571"", ""name"": ""QBネット""}, {""code"": ""9439"", ""name"": ""エムエイチ""}]"
6575	ヒューマン・アソシエイツ・ホールディングス	
4381	ビープラッツ	"[{""code"": ""3690"", ""name"": ""イルグルム""}, {""code"": ""3985"", ""name"": ""テモナ""}, {""code"": ""4380"", ""name"": ""Mマート""}]"
9272	ブティックス	"[{""code"": ""2127"", ""name"": ""日本M&A""}, {""code"": ""2413"", ""name"": ""エムスリー""}, {""code"": ""3963"", ""name"": ""シンクロF""}]"
7320	日本リビング保証	"[{""code"": ""4290"", ""name"": ""プレステI""}, {""code"": ""7386"", ""name"": ""Jワランテ""}]"
9271	和心	"[{""code"": ""3550"", ""name"": ""Sアタオ""}, {""code"": ""6186"", ""name"": ""一蔵""}, {""code"": ""9997"", ""name"": ""ベルーナ""}]"
3490	アズ企画設計	"[{""code"": ""2982"", ""name"": ""ADワクス""}, {""code"": ""3299"", ""name"": ""ムゲンE""}, {""code"": ""3482"", ""name"": ""ロードスタ""}]"
6573	アジャイルメディア・ネットワーク	"[{""code"": ""4838"", ""name"": ""スペススキ""}, {""code"": ""6058"", ""name"": ""ベクトル""}, {""code"": ""6069"", ""name"": ""トレンダー""}]"
6572	RPAホールディングス	"[{""code"": ""3844"", ""name"": ""コムチュア""}, {""code"": ""4776"", ""name"": ""サイボウズ""}]"
6571	"キュービーネット
ホールディングス"	"[{""code"": ""4679"", ""name"": ""田谷""}, {""code"": ""9251"", ""name"": ""AB&Co""}, {""code"": ""9439"", ""name"": ""エムエイチ""}]"
9450	ファイバーゲート	"[{""code"": ""3830"", ""name"": ""Gプライズ""}, {""code"": ""4415"", ""name"": ""ブロードE""}, {""code"": ""9419"", ""name"": ""ワイヤG""}]"
9270	SOU	"[{""code"": ""2780"", ""name"": ""コメ兵HD""}, {""code"": ""6993"", ""name"": ""大黒屋HD""}]"
3447	信和	"[{""code"": ""2445"", ""name"": ""タカミヤ""}, {""code"": ""5933"", ""name"": ""アルインコ""}, {""code"": ""9223"", ""name"": ""アスノバ""}]"
6570	共和コーポレーション	"[{""code"": ""4343"", ""name"": ""イオンファ""}, {""code"": ""4680"", ""name"": ""ラウンド1""}, {""code"": ""9166"", ""name"": ""GENDA""}]"
3489	フェイスネットワーク	"[{""code"": ""166A"", ""name"": ""タスキHD""}, {""code"": ""3486"", ""name"": ""グロバLM""}, {""code"": ""5535"", ""name"": ""ミガロHD""}]"
6569	日総工産	
6568	神戸天然物化学	"[{""code"": ""4187"", ""name"": ""大阪有機""}, {""code"": ""4369"", ""name"": ""トリケミ研""}, {""code"": ""4577"", ""name"": ""ダイト""}]"
6567	SERIOホールディングス	
3446	ジェイテックコーポレーション	"[{""code"": ""4974"", ""name"": ""タカラバイ""}, {""code"": ""6965"", ""name"": ""浜松ホトニ""}]"
4380	Mマート	"[{""code"": ""2492"", ""name"": ""インフォM""}, {""code"": ""3031"", ""name"": ""ラクーンH""}, {""code"": ""7114"", ""name"": ""フディソン""}]"
3488	ザイマックス・リート投資法人	
6234	世紀	
3487	CREロジスティクスファンド投資法人	
7080	スポーツフィールド	"[{""code"": ""2301"", ""name"": ""学情""}, {""code"": ""6539"", ""name"": ""MSJpn""}, {""code"": ""6558"", ""name"": ""クックビズ""}]"
7079	WDBココ	"[{""code"": ""2183"", ""name"": ""リニカル""}, {""code"": ""2372"", ""name"": ""アイロムG""}, {""code"": ""2395"", ""name"": ""新日本科学""}]"
4488	AI inside	"[{""code"": ""3993"", ""name"": ""PKSHA""}, {""code"": ""4259"", ""name"": ""エクサウィ""}, {""code"": ""4382"", ""name"": ""HEROZ""}]"
6557	global bridgeHOLDINGS	"[{""code"": ""2749"", ""name"": ""JPHLD""}, {""code"": ""6189"", ""name"": ""グロバルK""}, {""code"": ""7366"", ""name"": ""リタリコ""}]"
7686	カクヤス	"[{""code"": ""7675"", ""name"": ""センフォレ""}, {""code"": ""9869"", ""name"": ""加藤産業""}, {""code"": ""9994"", ""name"": ""やまや""}]"
4487	スペースマーケット	"[{""code"": ""3479"", ""name"": ""TKP""}, {""code"": ""4385"", ""name"": ""メルカリ""}, {""code"": ""5138"", ""name"": ""リベース""}]"
4881	ファンペップ	"[{""code"": ""4587"", ""name"": ""ペプチD""}, {""code"": ""4599"", ""name"": ""ステムリム""}, {""code"": ""4883"", ""name"": ""モダリス""}]"
7078	INCLUSIVE	"[{""code"": ""2130"", ""name"": ""メンバーズ""}, {""code"": ""6081"", ""name"": ""アライドア""}, {""code"": ""7082"", ""name"": ""ジモティー""}]"
2980	SREホールディングス	"[{""code"": ""2413"", ""name"": ""エムスリー""}, {""code"": ""3994"", ""name"": ""マネフォワ""}]"
2981	ランディックス	"[{""code"": ""3491"", ""name"": ""GAテクノ""}, {""code"": ""4445"", ""name"": ""リビンテク""}, {""code"": ""6037"", ""name"": ""楽待""}]"
4485	JTOWER	
4486	ユナイトアンドグロウ	"[{""code"": ""3798"", ""name"": ""ULSG""}, {""code"": ""6560"", ""name"": ""LTS""}, {""code"": ""7033"", ""name"": ""MSOL""}]"
7685	BuySellTechnologies	"[{""code"": ""2780"", ""name"": ""コメ兵HD""}, {""code"": ""4385"", ""name"": ""メルカリ""}, {""code"": ""9270"", ""name"": ""バリュエH""}]"
4478	フリー	"[{""code"": ""3923"", ""name"": ""ラクス""}, {""code"": ""3994"", ""name"": ""マネフォワ""}, {""code"": ""4733"", ""name"": ""OBC""}]"
4482	ウィルズ	"[{""code"": ""4436"", ""name"": ""ミンカブ""}, {""code"": ""4449"", ""name"": ""ギフティ""}, {""code"": ""6035"", ""name"": ""IRJHD""}]"
4481	ベース	"[{""code"": ""2307"", ""name"": ""クロスキャ""}, {""code"": ""3916"", ""name"": ""Dインフォ""}, {""code"": ""4333"", ""name"": ""東邦シス""}]"
4483	JMDC	"[{""code"": ""2413"", ""name"": ""エムスリー""}, {""code"": ""3902"", ""name"": ""メディDV""}, {""code"": ""6095"", ""name"": ""メドピア""}]"
4484	ランサーズ	"[{""code"": ""3900"", ""name"": ""クラウドW""}, {""code"": ""4176"", ""name"": ""ココナラ""}, {""code"": ""4490"", ""name"": ""ビザスク""}]"
4480	メドレー	"[{""code"": ""2175"", ""name"": ""SMS""}, {""code"": ""2413"", ""name"": ""エムスリー""}]"
4479	マクアケ	"[{""code"": ""2998"", ""name"": ""クリアル""}, {""code"": ""4017"", ""name"": ""クリーマ""}, {""code"": ""4387"", ""name"": ""ZUU""}]"
3449	テクノフレックス	"[{""code"": ""6151"", ""name"": ""日東工器""}, {""code"": ""6485"", ""name"": ""前沢給装""}]"
7077	ALiNKインターネット	"[{""code"": ""3679"", ""name"": ""じげん""}, {""code"": ""4825"", ""name"": ""WNIウェ""}, {""code"": ""6027"", ""name"": ""弁護士DC""}]"
2979	SOSiLA物流リート投資法人	
7076	名南M&A	"[{""code"": ""6196"", ""name"": ""ストライク""}, {""code"": ""7360"", ""name"": ""オンデック""}, {""code"": ""9236"", ""name"": ""JpM&A""}]"
